REPORT_DATE,CIK,REGISTRANT_NAME,SECURITY_KEY,ISSUER_NAME,BALANCE,PREV_BALANCE,POSITION_CHANGE,POSITION_CHANGE_PCT
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002L3,China Life Insurance Co Ltd,440261.0,1036040.0,-595779.0,-57.50540519671055
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002L3,China Life Insurance Co Ltd,96000.0,440261.0,-344261.0,-78.19475265808236
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002L3,China Life Insurance Co Ltd,565000.0,96000.0,469000.0,488.5416666666667
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002M1,China Merchants Bank Co Ltd,5407899.0,11000.0,5396899.0,49062.718181818185
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002M1,China Merchants Bank Co Ltd,60500.0,5407899.0,-5347399.0,-98.88126608873428
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002M1,China Merchants Bank Co Ltd,140446.0,60500.0,79946.0,132.14214876033057
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002M1,China Merchants Bank Co Ltd,447735.0,140446.0,307289.0,218.79512410463806
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002M1,China Merchants Bank Co Ltd,365514.0,447735.0,-82221.0,-18.363764280210393
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002M1,China Merchants Bank Co Ltd,141174.0,365514.0,-224340.0,-61.376582018746205
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002M1,China Merchants Bank Co Ltd,337500.0,141174.0,196326.0,139.06668366696417
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002N9,China National Building Material Co Ltd,5679982.0,28924.0,5651058.0,19537.608906098743
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002N9,China National Building Material Co Ltd,56554.0,5679982.0,-5623428.0,-99.00432783061636
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002N9,China National Building Material Co Ltd,570792.0,56554.0,514238.0,909.2866994377056
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002N9,China National Building Material Co Ltd,162003.0,570792.0,-408789.0,-71.61785729302443
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002P4,China Oilfield Services Ltd,5974422.0,8000.0,5966422.0,74580.275
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002P4,China Oilfield Services Ltd,20000.0,5974422.0,-5954422.0,-99.66523958300904
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002P4,China Oilfield Services Ltd,64557.0,20000.0,44557.0,222.78500000000003
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002P4,China Oilfield Services Ltd,297900.0,64557.0,233343.0,361.4526697337237
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002P4,China Oilfield Services Ltd,356000.0,297900.0,58100.0,19.503188989593824
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002Q2,China Petroleum & Chemical Corp,264395.0,46537492.0,-46273097.0,-99.4318666764423
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002Q2,China Petroleum & Chemical Corp,3300640.0,264395.0,3036245.0,1148.3745910474856
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002Q2,China Petroleum & Chemical Corp,989421.0,3300640.0,-2311219.0,-70.02335910611276
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002Q2,China Petroleum & Chemical Corp,2207800.0,989421.0,1218379.0,123.14060445452442
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002Q2,China Petroleum & Chemical Corp,689200.0,2207800.0,-1518600.0,-68.7834042938672
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002R0,China Shenhua Energy Co Ltd,25000.0,6594088.0,-6569088.0,-99.62087251489517
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002R0,China Shenhua Energy Co Ltd,458700.0,25000.0,433700.0,1734.8
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002R0,China Shenhua Energy Co Ltd,186523.0,458700.0,-272177.0,-59.33660344451711
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002R0,China Shenhua Energy Co Ltd,254500.0,186523.0,67977.0,36.44429909448165
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002R0,China Shenhua Energy Co Ltd,44500.0,254500.0,-210000.0,-82.5147347740668
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002S8,COSCO SHIPPING Energy Transportation Co Ltd,139215.0,4952000.0,-4812785.0,-97.18871163166398
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002S8,COSCO SHIPPING Energy Transportation Co Ltd,261800.0,139215.0,122585.0,88.05444815573034
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002T6,China Southern Airlines Co Ltd,280000.0,5932387.0,-5652387.0,-95.28014608622128
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002T6,China Southern Airlines Co Ltd,142000.0,280000.0,-138000.0,-49.28571428571429
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002Z3,Datang International Power Generation Co Ltd,714287.0,18252000.0,-17537713.0,-96.0865275038352
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000002Z3,Datang International Power Generation Co Ltd,166000.0,714287.0,-548287.0,-76.76004183192471
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000304,Dongfang Electric Corp Ltd,5400.0,614200.0,-608800.0,-99.1208075545425
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000320,First Tractor Co Ltd,40000.0,280000.0,-240000.0,-85.71428571428571
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000320,First Tractor Co Ltd,154000.0,40000.0,114000.0,285.0
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000338,Great Wall Motor Co Ltd,7000.0,5348376.0,-5341376.0,-99.86911914943902
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000338,Great Wall Motor Co Ltd,35713.0,7000.0,28713.0,410.1857142857143
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000338,Great Wall Motor Co Ltd,382500.0,35713.0,346787.0,971.0385573880659
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000338,Great Wall Motor Co Ltd,187492.0,382500.0,-195008.0,-50.98248366013072
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000338,Great Wall Motor Co Ltd,245500.0,187492.0,58008.0,30.938920060589254
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000338,Great Wall Motor Co Ltd,6500.0,245500.0,-239000.0,-97.35234215885947
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000379,Guangshen Railway Co Ltd,534000.0,13074000.0,-12540000.0,-95.91555759522717
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000379,Guangshen Railway Co Ltd,36500.0,534000.0,-497500.0,-93.16479400749064
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000387,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,6000.0,4000.0,2000.0,50.0
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003C0,Harbin Electric Co Ltd,58000.0,6388942.0,-6330942.0,-99.09218145977847
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003D8,Huadian Power International Corp Ltd,438000.0,6879308.0,-6441308.0,-93.63308053658885
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003D8,Huadian Power International Corp Ltd,110000.0,438000.0,-328000.0,-74.88584474885845
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003G1,Industrial & Commercial Bank of China Ltd,106554656.0,577448.0,105977208.0,18352.684224380377
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003G1,Industrial & Commercial Bank of China Ltd,985857.0,106554656.0,-105568799.0,-99.07478749685045
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003G1,Industrial & Commercial Bank of China Ltd,10608789.0,985857.0,9622932.0,976.0981562234684
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003G1,Industrial & Commercial Bank of China Ltd,3472028.0,10608789.0,-7136761.0,-67.27215519132297
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003G1,Industrial & Commercial Bank of China Ltd,4510045.0,3472028.0,1038017.0,29.89656189408611
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003G1,Industrial & Commercial Bank of China Ltd,817000.0,4510045.0,-3693045.0,-81.88488141470872
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003J5,Jiangsu Expressway Co Ltd,6075087.0,3926000.0,2149087.0,54.73986245542537
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003J5,Jiangsu Expressway Co Ltd,36000.0,6075087.0,-6039087.0,-99.40741589379708
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003J5,Jiangsu Expressway Co Ltd,14000.0,36000.0,-22000.0,-61.111111111111114
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003J5,Jiangsu Expressway Co Ltd,268795.0,14000.0,254795.0,1819.9642857142858
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003J5,Jiangsu Expressway Co Ltd,188299.0,268795.0,-80496.0,-29.946985621012296
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003J5,Jiangsu Expressway Co Ltd,38000.0,188299.0,-150299.0,-79.81932989553849
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003J5,Jiangsu Expressway Co Ltd,2174000.0,38000.0,2136000.0,5621.0526315789475
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003K3,Jiangxi Copper Co Ltd,3000.0,3383000.0,-3380000.0,-99.91132131244458
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003K3,Jiangxi Copper Co Ltd,19000.0,3000.0,16000.0,533.3333333333333
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003K3,Jiangxi Copper Co Ltd,139578.0,19000.0,120578.0,634.6210526315789
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003K3,Jiangxi Copper Co Ltd,217000.0,139578.0,77422.0,55.46862686096663
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003Q0,Triumph New Energy Co Ltd,42000.0,124000.0,-82000.0,-66.12903225806451
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003R8,Maanshan Iron & Steel Co Ltd,84000.0,5576000.0,-5492000.0,-98.49354375896701
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003W8,PetroChina Co Ltd,134000.0,34415988.0,-34281988.0,-99.61064607530663
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003W8,PetroChina Co Ltd,2694930.0,134000.0,2560930.0,1911.1417910447763
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003W8,PetroChina Co Ltd,577208.0,2694930.0,-2117722.0,-78.58170713153959
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003W8,PetroChina Co Ltd,1364000.0,577208.0,786792.0,136.30996105390085
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003W8,PetroChina Co Ltd,164000.0,1364000.0,-1200000.0,-87.97653958944281
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003X6,Ping An Insurance Group Co of China Ltd,9836420.0,13000.0,9823420.0,75564.76923076923
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003X6,Ping An Insurance Group Co of China Ltd,100500.0,9836420.0,-9735920.0,-98.97828681573174
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003X6,Ping An Insurance Group Co of China Ltd,272182.0,100500.0,171682.0,170.8278606965174
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003X6,Ping An Insurance Group Co of China Ltd,881600.0,272182.0,609418.0,223.9009192378629
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003X6,Ping An Insurance Group Co of China Ltd,64500.0,881600.0,-817100.0,-92.68375680580763
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003X6,Ping An Insurance Group Co of China Ltd,241000.0,64500.0,176500.0,273.6434108527132
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000003X6,Ping An Insurance Group Co of China Ltd,377500.0,241000.0,136500.0,56.63900414937759
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000437,Shanghai Electric Group Co Ltd,246418.0,13544077.0,-13297659.0,-98.18062168429786
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000437,Shanghai Electric Group Co Ltd,378000.0,246418.0,131582.0,53.3978848947723
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000478,Shenzhen Expressway Corp Ltd,5583732.0,1890000.0,3693732.0,195.43555555555557
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000478,Shenzhen Expressway Corp Ltd,29000.0,5583732.0,-5554732.0,-99.48063409920104
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000478,Shenzhen Expressway Corp Ltd,122000.0,29000.0,93000.0,320.6896551724138
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004C8,Sinopec Shanghai Petrochemical Co Ltd,342878.0,12664600.0,-12321722.0,-97.29262669172338
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004C8,Sinopec Shanghai Petrochemical Co Ltd,737999.0,342878.0,395121.0,115.23661477260134
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004D6,Sinopec Oilfield Service Corp,6000.0,836000.0,-830000.0,-99.28229665071771
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004F1,Sinotrans Ltd,370000.0,9768024.0,-9398024.0,-96.21213051892583
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004F1,Sinotrans Ltd,129000.0,370000.0,-241000.0,-65.13513513513513
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004J3,TravelSky Technology Ltd,151000.0,2928514.0,-2777514.0,-94.84380132722603
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004J3,TravelSky Technology Ltd,56000.0,151000.0,-95000.0,-62.913907284768214
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004K1,Tsingtao Brewery Co Ltd,6000.0,274000.0,-268000.0,-97.8102189781022
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004K1,Tsingtao Brewery Co Ltd,10000.0,6000.0,4000.0,66.66666666666666
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004K1,Tsingtao Brewery Co Ltd,48000.0,10000.0,38000.0,380.0
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004K1,Tsingtao Brewery Co Ltd,83000.0,48000.0,35000.0,72.91666666666666
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004K1,Tsingtao Brewery Co Ltd,60000.0,83000.0,-23000.0,-27.710843373493976
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004L9,Weichai Power Co Ltd,5000.0,3006000.0,-3001000.0,-99.83366600133067
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004L9,Weichai Power Co Ltd,31000.0,5000.0,26000.0,520.0
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004L9,Weichai Power Co Ltd,26000.0,31000.0,-5000.0,-16.129032258064516
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004L9,Weichai Power Co Ltd,369680.0,26000.0,343680.0,1321.8461538461538
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004Q8,Yankuang Energy Group Co Ltd,13000.0,5759386.0,-5746386.0,-99.77428149458987
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004Q8,Yankuang Energy Group Co Ltd,216619.0,13000.0,203619.0,1566.3
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004Q8,Yankuang Energy Group Co Ltd,415304.0,216619.0,198685.0,91.72094783929387
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004Q8,Yankuang Energy Group Co Ltd,274800.0,415304.0,-140504.0,-33.831602874039255
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004Q8,Yankuang Energy Group Co Ltd,66300.0,274800.0,-208500.0,-75.87336244541486
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004R6,Zhaojin Mining Industry Co Ltd,1360000.0,6500.0,1353500.0,20823.076923076922
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004R6,Zhaojin Mining Industry Co Ltd,28000.0,1360000.0,-1332000.0,-97.94117647058823
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004R6,Zhaojin Mining Industry Co Ltd,40500.0,28000.0,12500.0,44.642857142857146
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004R6,Zhaojin Mining Industry Co Ltd,237500.0,40500.0,197000.0,486.4197530864198
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004R6,Zhaojin Mining Industry Co Ltd,91000.0,237500.0,-146500.0,-61.68421052631579
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004S4,Zhejiang Expressway Co Ltd,6535940.0,4997840.0,1538100.0,30.77529492740864
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004S4,Zhejiang Expressway Co Ltd,321400.0,6535940.0,-6214540.0,-95.08257419743755
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004S4,Zhejiang Expressway Co Ltd,179840.0,321400.0,-141560.0,-44.044803982576234
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004S4,Zhejiang Expressway Co Ltd,8596000.0,179840.0,8416160.0,4679.804270462633
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004X4,Zhuzhou CRRC Times Electric Co Ltd,1380625.0,1100.0,1379525.0,125411.36363636363
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004X4,Zhuzhou CRRC Times Electric Co Ltd,7600.0,1380625.0,-1373025.0,-99.44952467179719
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004X4,Zhuzhou CRRC Times Electric Co Ltd,97900.0,7600.0,90300.0,1188.157894736842
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004X4,Zhuzhou CRRC Times Electric Co Ltd,44200.0,97900.0,-53700.0,-54.85188968335035
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004X4,Zhuzhou CRRC Times Electric Co Ltd,2555000.0,44200.0,2510800.0,5680.542986425339
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004X4,Zhuzhou CRRC Times Electric Co Ltd,73100.0,2555000.0,-2481900.0,-97.1389432485323
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004Y2,ZTE Corp,2536745.0,2280.0,2534465.0,111160.74561403508
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004Y2,ZTE Corp,12800.0,2536745.0,-2523945.0,-99.49541637019094
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004Y2,ZTE Corp,56440.0,12800.0,43640.0,340.9375
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004Y2,ZTE Corp,115797.0,56440.0,59357.0,105.16832034018427
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000004Y2,ZTE Corp,64800.0,115797.0,-50997.0,-44.040001036296275
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000502,Zijin Mining Group Co Ltd,4000.0,6700000.0,-6696000.0,-99.94029850746269
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000502,Zijin Mining Group Co Ltd,12492431.0,4000.0,12488431.0,312210.775
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000502,Zijin Mining Group Co Ltd,88000.0,12492431.0,-12404431.0,-99.29557345563886
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000502,Zijin Mining Group Co Ltd,446506.0,88000.0,358506.0,407.3931818181818
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000502,Zijin Mining Group Co Ltd,868750.0,446506.0,422244.0,94.56625442883187
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000502,Zijin Mining Group Co Ltd,124000.0,868750.0,-744750.0,-85.72661870503597
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000502,Zijin Mining Group Co Ltd,602000.0,124000.0,478000.0,385.48387096774195
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000510,Shanghai Fudan Microelectronics Group Co Ltd,27000.0,174000.0,-147000.0,-84.48275862068965
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000510,Shanghai Fudan Microelectronics Group Co Ltd,57000.0,27000.0,30000.0,111.11111111111111
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000528,China Coal Energy Co Ltd,17000.0,6726750.0,-6709750.0,-99.74727766008846
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000528,China Coal Energy Co Ltd,394013.0,17000.0,377013.0,2217.7235294117645
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000528,China Coal Energy Co Ltd,69000.0,394013.0,-325013.0,-82.48788745549005
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000536,COSCO SHIPPING Development Co Ltd,653339.0,16419709.0,-15766370.0,-96.02100743685531
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000536,COSCO SHIPPING Development Co Ltd,738500.0,653339.0,85161.0,13.034733882410205
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000569,Guangzhou R&F Properties Co Ltd,114976.0,1943482.0,-1828506.0,-94.08402033052016
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000585,Tong Ren Tang Technologies Co Ltd,161000.0,567000.0,-406000.0,-71.60493827160494
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000585,Tong Ren Tang Technologies Co Ltd,78000.0,161000.0,-83000.0,-51.5527950310559
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000593,PICC Property & Casualty Co Ltd,12717102.0,36270.0,12680832.0,34962.315963606285
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000593,PICC Property & Casualty Co Ltd,116000.0,12717102.0,-12601102.0,-99.0878424974495
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000593,PICC Property & Casualty Co Ltd,306433.0,116000.0,190433.0,164.16637931034484
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000593,PICC Property & Casualty Co Ltd,1000287.0,306433.0,693854.0,226.4292683881958
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000593,PICC Property & Casualty Co Ltd,5778000.0,1000287.0,4777713.0,477.634218979153
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000593,PICC Property & Casualty Co Ltd,623415.0,5778000.0,-5154585.0,-89.21053997923157
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000593,PICC Property & Casualty Co Ltd,169788.0,623415.0,-453627.0,-72.76485166381944
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000005P7,Bank of Ningbo Co Ltd,6400.0,677990.0,-671590.0,-99.05603327482706
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000005P7,Bank of Ningbo Co Ltd,30860.0,6400.0,24460.0,382.1875
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000005P7,Bank of Ningbo Co Ltd,103310.0,30860.0,72450.0,234.7699287103046
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000005P7,Bank of Ningbo Co Ltd,14800.0,103310.0,-88510.0,-85.67418449327268
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000005X1,Tinergy Chemical Co Ltd,77735.0,2985328.0,-2907593.0,-97.39609851915769
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000601,COSCO SHIPPING Holdings Co Ltd,742600.0,3700.0,738900.0,19970.27027027027
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000601,COSCO SHIPPING Holdings Co Ltd,11200.0,742600.0,-731400.0,-98.49178561809858
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000601,COSCO SHIPPING Holdings Co Ltd,76400.0,11200.0,65200.0,582.1428571428571
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000601,COSCO SHIPPING Holdings Co Ltd,44700.0,76400.0,-31700.0,-41.49214659685864
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000627,Bank of Nanjing Co Ltd,10000.0,3400.0,6600.0,194.11764705882354
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000627,Bank of Nanjing Co Ltd,131400.0,10000.0,121400.0,1214.0
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000627,Bank of Nanjing Co Ltd,53900.0,131400.0,-77500.0,-58.980213089802135
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000643,Beijing BDStar Navigation Co Ltd,28100.0,313100.0,-285000.0,-91.02523155541361
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000643,Beijing BDStar Navigation Co Ltd,5700.0,28100.0,-22400.0,-79.7153024911032
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000668,Beijing Shiji Information Technology Co Ltd,21380.0,652046.0,-630666.0,-96.72109022983041
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE100000668,Beijing Shiji Information Technology Co Ltd,63122.0,21380.0,41742.0,195.23854069223574
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000006C3,TongFu Microelectronics Co Ltd,1000.0,754244.0,-753244.0,-99.86741691017761
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000006C3,TongFu Microelectronics Co Ltd,36900.0,1000.0,35900.0,3590.0
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000006C3,TongFu Microelectronics Co Ltd,19600.0,36900.0,-17300.0,-46.883468834688344
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000006R1,Guangdong Orient Zirconic Ind Sci & Tech Co Ltd,1105500.0,38400.0,1067100.0,2778.90625
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000006Z4,Huaneng Power International Inc,90000.0,938000.0,-848000.0,-90.40511727078892
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000006Z4,Huaneng Power International Inc,12500416.0,90000.0,12410416.0,13789.351111111111
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000006Z4,Huaneng Power International Inc,66000.0,12500416.0,-12434416.0,-99.47201757125524
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000006Z4,Huaneng Power International Inc,648129.0,66000.0,582129.0,882.0136363636364
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,CNE1000006Z4,Huaneng Power International Inc,184472.0,648129.0,-463657.0,-71.53776485853896
