date,nav,shares_outstanding,ex_dividends,shares_change,primary_flow_usd,estimated_aum_usd,primary_flow_pct,primary_flow_z,flow_5d,flow_20d,isin,ticker,currency,source,estimated_net_assets_usd,primary_flow_5d,primary_flow_20d,primary_flow_pct_5d,primary_flow_pct_20d
2017-08-23,136.131524,258750000.0,,5600000.0,762336534.4000001,,2.164251207729469,2.062164002795433,,,,,,,35224031835.0,154935672.14999992,110801408.68500002,0.4273816405279323,0.30595708077530526
2017-08-24,136.545637,266550000.0,,7800000.0,1065055968.6,,2.9262802476083287,2.748696150215908,,,,,,,36396239542.35,255859822.13999993,137007587.985,0.6899943469980917,0.3752856798656083
2017-08-25,136.902174,269050000.0,,2500000.0,342255435.0,,0.9291953168556031,0.949469435301345,,,,,,,36833529914.7,394478700.85999995,162990430.2975,1.0800352560397406,0.4471985102573601
2017-08-28,137.377696,269800000.0,,750000.0,103033271.99999999,,0.2779836916234248,0.35996464899657754,,,,,,,37064502380.799995,548586644.39,147622402.3675,1.5321077652895356,0.40273585140926993
2017-08-29,137.532921,269550000.0,,-250000.0,-34383230.25,,-0.09274717121127807,0.00291461264592983,,,,,,,37071998855.549995,447659595.9499999,113280760.295,1.2409926585211097,0.30720736461317943
2017-08-30,138.325579,263500000.0,,-6050000.0,-836869752.95,,-2.2960151802656545,-1.9658061688377413,,,,,,,36448790066.5,127818338.47999987,39516562.00750001,0.348939380922085,0.10409138820859239
2017-08-31,139.71745,261700000.0,,-1800000.0,-251491410.00000003,,-0.6878104700038212,-0.5288548548092455,,,,,,,36564056665.0,-135491137.24000013,11241949.945000004,-0.37387876260034497,0.02640665651136458
2017-09-01,140.544748,265000000.0,,3300000.0,463797668.4,,1.2452830188679245,1.198388705198693,,,,,,,37244358220.0,-111182690.56000014,58276773.545,-0.3106612221978807,0.15496053254737144
2017-09-05,139.161591,265000000.0,,0.0,0.0,,0.0,0.08571252729575647,,,,,,,36877821615.0,-131789344.96000013,43880565.315000005,-0.36625796052256565,0.11530869502319348
2017-09-06,139.421394,266450000.0,,1450000.0,202161021.29999998,,0.544192156126853,0.5719551236771383,,,,,,,37148830431.299995,-84480494.65000014,60291215.625,-0.23887009505493945,0.15998724692891503
2017-09-07,139.088574,269500000.0,,3050000.0,424220150.7,,1.1317254174397031,1.0969235474678467,,,,,,,37484370693.0,167737486.07999986,81155328.35499999,0.44667802448613203,0.2156032092427787
2017-09-08,139.172755,271300000.0,,1800000.0,250510959.0,,0.6634721710283819,0.6795392676027435,,,,,,,37757568431.5,268137959.87999988,107314980.10499999,0.7169345526925728,0.2878927966715692
2017-09-11,140.703782,268950000.0,,-2350000.0,-330653887.7,,-0.8737683584309353,-0.6878448789602866,,,,,,,37842282168.899994,109247648.65999989,81225535.02,0.29312427723280077,0.2169723227297929
2017-09-12,141.568853,265850000.0,,-3100000.0,-438863444.29999995,,-1.1660710927214595,-0.9453164457901659,,,,,,,37636079570.049995,21474959.799999893,90797412.5075,0.05991005868850889,0.24876777799471003
2017-09-13,141.913697,265300000.0,,-550000.0,-78052533.35000001,,-0.20731247644176404,-0.031700240348654596,,,,,,,37649703814.100006,-34567751.1300001,88612690.99000001,-0.09039086782521452,0.24335755556013422
2017-09-14,141.76878,270200000.0,,4900000.0,694667022.0,,1.8134715025906734,1.752245795143584,,,,,,,38305924356.0,19521623.1299999,117503279.96000001,0.04595834920497954,0.3172393487852823
2017-09-15,142.438874,267950000.0,,-2250000.0,-320487466.5,,-0.8397089009143497,-0.6066122462875205,,,,,,,38166496288.3,-94678061.9700001,73457145.70250002,-0.2546778651835668,0.1945930679766882
2017-09-18,143.37224,270400000.0,,2450000.0,351261988.0,,0.9060650887573964,0.9056312934039046,,,,,,,38767853696.0,41705113.1699999,108562193.0325,0.10128882425409957,0.2909467838321901
2017-09-19,143.310624,279200000.0,,8800000.0,1261133491.1999998,,3.151862464183381,2.8452715505201858,,,,,,,40012326220.799995,381704500.26999986,204994189.875,0.9648755356350677,0.5476588497726367
2017-09-20,143.81315,278900000.0,,-300000.0,-43143945.0,,-0.10756543564001435,-0.003705446215935367,,,,,,,40109487535.0,388686217.9399999,179324392.02749997,0.9848249437954177,0.47413915985909344
2017-09-21,143.697923,280700000.0,,1800000.0,258656261.4,,0.641254007837549,0.6459631208280713,,,,,,,40336006986.1,301484065.8199999,154140378.3775,0.7503814448447927,0.3979892998644974
2017-09-22,144.359985,285350000.0,,4650000.0,671273930.25,,1.6295777115822676,1.5081409271291466,,,,,,,41193121719.75,499836345.1699999,134451276.45999998,1.244238767344116,0.33315417306319434
2017-09-25,144.473751,282950000.0,,-2400000.0,-346737002.4,,-0.84820639688991,-0.6671842237931643,,,,,,,40878847845.45,360236547.08999985,100001654.58999999,0.893384470214655,0.24428408737591872
2017-09-26,144.618945,278450000.0,,-4500000.0,-650785252.5,,-1.6160890644639971,-1.3320574392181397,,,,,,,40269145235.25,-22147201.650000095,62310728.36499999,-0.06020583551482064,0.1495804495715476
2017-09-27,147.397317,279200000.0,,750000.0,110547987.74999999,,0.26862464183381085,0.3209201805229792,,,,,,,41153330906.399994,8591184.899999902,69557289.26499999,0.015032179979944405,0.16764904022380206
2017-09-28,147.857558,279200000.0,,0.0,0.0,,0.0,0.0732644110078261,,,,,,,41281830193.600006,-43140067.3800001,111400776.9125,-0.11321862158756542,0.2824497992370848
2017-09-29,148.079626,279050000.0,,-150000.0,-22211943.9,,-0.05375380756136893,0.00920728402787758,,,,,,,41321619635.299995,-181837242.2100001,122864750.2175,-0.4498849254162927,0.3141526323592074
2017-10-02,149.936451,277800000.0,,-1250000.0,-187420563.75,,-0.4499640028797696,-0.3398702483695201,,,,,,,41652346087.8,-149973954.4800001,90303838.60999998,-0.37023644661426464,0.22939028127182265
2017-10-03,150.186419,279750000.0,,1950000.0,292863517.05,,0.6970509383378016,0.6401632282135697,,,,,,,42014650715.25,38755799.42999987,104947014.4625,0.09239155394609506,0.26424282818871275
2017-10-04,149.771293,280500000.0,,750000.0,112328469.74999999,,0.26737967914438504,0.24219812489791234,,,,,,,42010847686.49999,39111895.82999988,100455386.88499998,0.0921425614082099,0.2504022043395894
2017-10-05,150.207149,279850000.0,,-650000.0,-97634646.85,,-0.23226728604609617,-0.1803291674309882,,,,,,,42035470647.649994,19584966.459999878,74362647.00749998,0.045689104198990665,0.1822025691652994
2017-10-06,150.029615,274950000.0,,-4900000.0,-735145113.5,,-1.7821422076741225,-1.4945281169703133,,,,,,,41250642644.25,-123001667.46000013,25079843.38249998,-0.29998857582356003,0.05992185023017419
2017-10-09,149.362789,276100000.0,,1150000.0,171767207.35,,0.41651575516117345,0.4055216858310512,,,,,,,41239066042.9,-51164113.240000136,50200898.13499998,-0.12669262421537145,0.12443605590977962
2017-10-10,149.809472,276850000.0,,750000.0,112357104.0,,0.2709048221058335,0.2462234881038015,,,,,,,41474752323.2,-87265395.85000014,77761925.54999998,-0.2119218474617651,0.19628485165114426
2017-10-11,149.704415,280400000.0,,3550000.0,531450673.25000006,,1.2660485021398005,1.0881622354518423,,,,,,,41977117966.0,-3440955.1500001075,108237085.87999997,-0.012188082862682003,0.2699529005802225
2017-10-12,149.542328,280200000.0,,-200000.0,-29908465.599999998,,-0.07137758743754462,-0.02225057619915401,,,,,,,41901760305.6,10104281.099999884,72008311.49999999,0.019989856859028318,0.1757104460788116
2017-10-13,149.294424,278800000.0,,-1400000.0,-209012193.6,,-0.5021520803443329,-0.40050734493999984,,,,,,,41623285411.2,115330865.07999988,77582075.14499998,0.2759878823249862,0.1925882871073124
2017-10-16,149.295278,275950000.0,,-2850000.0,-425491542.3,,-1.0327957963399166,-0.8755742703330373,,,,,,,41198031964.1,-4120884.8500001193,38744398.62999998,-0.013874427975231796,0.09564524285244677
2017-10-17,148.774957,280150000.0,,4200000.0,624854819.4,,1.4991968588256288,1.434276371724736,,,,,,,41679304203.55,98378658.22999987,6930465.039999992,0.23178397936872724,0.013011962584559156
2017-10-18,149.532308,280500000.0,,350000.0,52336307.8,,0.12477718360071301,0.18044012429393871,,,,,,,41943812394.0,2555785.1399998637,11704477.679999992,0.003529715660909763,0.024629093546595524
2017-10-19,149.228835,282150000.0,,1650000.0,246227577.75,,0.5847953216374269,0.5987765990205596,,,,,,,42104915795.25,57782993.80999986,11083043.497499991,0.13476429747590407,0.021806159236589413
2017-10-20,149.957011,282950000.0,,800000.0,119965608.8,,0.28273546562997,0.2989532240094676,,,,,,,42430336262.45,123578554.28999984,-16482372.575000009,0.2917418066707646,-0.045535953061025466
2017-10-23,148.789502,285000000.0,,2050000.0,305018479.1,,0.7192982456140352,0.6637427445151656,,,,,,,42405008070.0,269680558.5699999,16105401.49999999,0.6421606150615549,0.03283927906417179
2017-10-24,149.083612,284700000.0,,-300000.0,-44725083.599999994,,-0.10537407797681769,-0.07954955994636181,,,,,,,42444104336.399994,135764577.96999988,46408409.944999985,0.3212464277010657,0.10837502838853078
2017-10-25,148.39548,285950000.0,,1250000.0,185494350.0,,0.4371393600279769,0.4113051363699997,,,,,,,42433687506.0,162396186.4099999,50155728.05749999,0.38371886298651847,0.11680076429823907
2017-10-26,148.790662,288150000.0,,2200000.0,327339456.4,,0.7634912372028456,0.7183701495443432,,,,,,,42874029255.3,178618562.1399999,66522700.87749998,0.4194580460996022,0.15497532615838133
2017-10-27,149.869618,291700000.0,,3550000.0,532037143.90000004,,1.2170037709976003,1.1450808317991226,,,,,,,43716967570.6,261032869.1599999,94235155.2675,0.6063117071731283,0.2185132050863298
2017-10-30,148.149092,294250000.0,,2550000.0,377780184.59999996,,0.8666100254885302,0.8153947855218452,,,,,,,43592870321.0,275585210.2599999,122495192.68499999,0.6357740631480272,0.28434190650474483
2017-10-31,149.334271,292100000.0,,-2150000.0,-321068682.65,,-0.7360492981855529,-0.6925499843937092,,,,,,,43620540559.1,220316490.44999987,91798582.69999997,0.5096390191062803,0.21268689467857707
2017-11-01,148.343017,292150000.0,,50000.0,7417150.850000001,,0.017114495978093443,0.016356871359822674,,,,,,,43338412416.55,184701050.6199999,86553016.755,0.4256340462963036,0.2001736355202625
2017-11-02,148.723748,290550000.0,,-1600000.0,-237957996.8,,-0.5506797453106178,-0.5263022507957674,,,,,,,43211684981.4,71641559.97999987,79536849.2575,0.16279984979361087,0.18425301255703644
2017-11-03,148.559734,293900000.0,,3350000.0,497675108.9,,1.1398434841782918,1.0845531751211166,,,,,,,43661705822.6,64769152.97999986,141177860.37749997,0.14736779242974923,0.33035229714965714
2017-11-06,148.862441,289700000.0,,-4200000.0,-625222252.1999999,,-1.4497756299620297,-1.3980896280442097,,,,,,,43125449157.7,-135831334.3800001,101328387.39999998,-0.31590933866036275,0.23703772789349697
2017-11-07,146.996079,288900000.0,,-800000.0,-117596863.2,,-0.2769124264451367,-0.2780735405819945,,,,,,,42467167223.100006,-95136970.49000011,89830689.03999999,-0.2240819643122795,0.20964686546594846
2017-11-08,147.264335,287600000.0,,-1300000.0,-191443635.49999997,,-0.4520166898470097,-0.46171643219575925,,,,,,,42353222746.0,-134909127.76000014,53685973.602499984,-0.3179082014773001,0.12374360586660796
2017-11-09,146.607594,284600000.0,,-3000000.0,-439822782.0,,-1.0541110330288124,-1.0653043236107211,,,,,,,41724521252.4,-175282084.8000001,33190257.78249999,-0.418594459020939,0.07460693358704455
2017-11-10,146.639222,283200000.0,,-1400000.0,-205294910.79999998,,-0.49435028248587576,-0.5017151674542206,,,,,,,41528227670.399994,-315876088.7400001,33376121.922499985,-0.7454332123537726,0.07499702347996742
2017-11-13,146.621188,280950000.0,,-2250000.0,-329897673.0,,-0.800854244527496,-0.7981703437463515,,,,,,,41193222768.6,-256811172.9000001,38155815.38749999,-0.6156489352668658,0.08659410107058847
2017-11-14,146.2674,280900000.0,,-50000.0,-7313370.0,,-0.0177999288002848,-0.01774027594442763,,,,,,,41086512660.0,-234754474.26000014,6547405.917499989,-0.5638264357378955,0.010744261689292772
2017-11-15,145.564152,284350000.0,,3450000.0,502196324.40000004,,1.213293476349569,1.1818586804439957,,,,,,,41391166621.200005,-96026482.2800001,29040406.74749999,-0.23076440249857968,0.06517007632673558
2017-11-16,147.848125,285750000.0,,1400000.0,206987375.0,,0.4899387576552931,0.4689095646636216,,,,,,,42247601718.75,33335549.119999886,27078396.609999992,0.07804555563824142,0.06042724812762888
2017-11-17,148.4503,288800000.0,,3050000.0,452773415.0,,1.0560941828254848,1.0042635297681188,,,,,,,42872446640.0,164949214.27999988,43718786.919999994,0.3881344487005135,0.09909518398740462
2017-11-20,149.502173,285850000.0,,-2950000.0,-441031410.35,,-1.03200979534721,-0.979071227157754,,,,,,,42735196152.05,142722466.80999988,6416292.447499988,0.34190333853657073,0.011529781939342365
2017-11-21,151.05005,290700000.0,,4850000.0,732592742.5,,1.6683866529067768,1.525697845058321,,,,,,,43910249535.0,290703689.3099998,45282183.75249998,0.679140654877983,0.1002178184835221
2017-11-22,150.83948,292700000.0,,2000000.0,301678960.0,,0.6832934745473181,0.6348604153617452,,,,,,,44150715796.0,250600216.42999983,51091414.25249998,0.5731406545175328,0.11252552420948914
2017-11-24,151.082992,292950000.0,,250000.0,37770748.0,,0.08533879501621437,0.06430747234095904,,,,,,,44259762506.399994,216756891.02999982,36612978.83249999,0.4922206619897171,0.0786179021001576
2017-11-27,150.501733,293150000.0,,200000.0,30100346.6,,0.06822445846836092,0.04790012338779736,,,,,,,44119583028.95,132222277.34999986,11516138.967499984,0.2946467171182923,0.021178936473695616
2017-11-28,152.803665,295050000.0,,1900000.0,290326963.5,,0.6439586510760889,0.5998509265035967,,,,,,,45084721358.25,278493952.1199999,7143477.912499987,0.6298404064029521,0.010046367753073552
2017-11-29,153.3977,292600000.0,,-2450000.0,-375824364.99999994,,-0.8373205741626795,-0.8109348884765573,,,,,,,44884167019.99999,56810530.6199999,4405693.79499999,0.12869896098906083,0.004982803954217218
2017-11-30,153.622017,302200000.0,,9600000.0,1474771363.2,,3.176704169424222,3.0372718176674796,,,,,,,46424573537.4,291429011.2599999,77773404.4125,0.6273810999644416,0.16296228762652365
2017-12-01,152.917145,303200000.0,,1000000.0,152917145.0,,0.32981530343007914,0.31293469295482335,,,,,,,46364478364.0,314458290.6599999,97317161.50249998,0.6762764016472146,0.2069870400635585
2017-12-04,152.481322,303350000.0,,150000.0,22872198.3,,0.0494478325366738,0.039831164708346654,,,,,,,46255209028.700005,313012660.9999999,73577015.9725,0.6725210764608771,0.15246725748147757
2017-12-05,150.933445,307450000.0,,4100000.0,618827124.5,,1.333550170759473,1.26095564808893,,,,,,,46404487665.25,378712693.1999999,135779484.80749997,0.810439380397554,0.29163354751755277
2017-12-06,150.151163,307500000.0,,50000.0,7507558.149999999,,0.016260162601626015,-0.00040952057331699514,,,,,,,46171482622.5,455379077.8299999,142034705.87499997,0.9811555277504149,0.30629217696989086
2017-12-07,151.318448,309000000.0,,1500000.0,226977671.99999997,,0.48543689320388345,0.4572278716172491,,,,,,,46757400432.0,205820339.58999985,162955771.24999997,0.4429020725063474,0.35316485612243553
2017-12-08,151.453233,306950000.0,,-2050000.0,-310479127.65000004,,-0.6678612151816257,-0.6765588048551899,,,,,,,46488569869.350006,113141085.05999985,169422953.96749997,0.24336676878400634,0.3724773470147949
2017-12-11,151.268146,304450000.0,,-2500000.0,-378170365.0,,-0.8211528986697324,-0.8280613374550143,,,,,,,46053587049.7,32932572.399999846,160779181.2575,0.06924662254272514,0.356137216205602
2017-12-12,150.90427,296500000.0,,-7950000.0,-1199688946.5,,-2.681281618887015,-2.619732674008751,,,,,,,44743116055.0,-330770641.80000013,117289617.58249998,-0.7337197353865725,0.26211584748762606
2017-12-13,151.742592,295900000.0,,-600000.0,-91045555.2,,-0.2027712064886786,-0.197517678289816,,,,,,,44900632972.8,-350481264.47000015,113103008.32249999,-0.7775260092046333,0.25286728360320637
2017-12-14,150.038269,294600000.0,,-1300000.0,-195049749.70000002,,-0.44127630685675495,-0.4298434335129188,,,,,,,44201274047.4,-434886748.8100001,78240704.61749998,-0.9628686492167612,0.17013879444289018
2017-12-15,152.381637,288550000.0,,-6050000.0,-921908903.85,,-2.0966903482931896,-2.0423679321090344,,,,,,,43969721356.350006,-557172704.0500002,21795890.674999975,-1.248634475839074,0.04080733914546606
2017-12-18,154.226393,287500000.0,,-1050000.0,-161937712.65,,-0.3652173913043478,-0.35932469834054986,,,,,,,44340087987.5,-513926173.5800001,-8939665.707500022,-1.1574473743659968,-0.030258239561025586
2017-12-19,153.02304,287950000.0,,450000.0,68860368.0,,0.15627713144643168,0.15375563828974487,,,,,,,44062984368.0,-260216310.68000016,16554923.209999979,-0.5899356242993077,0.029156106778656498
2017-12-20,153.355001,288650000.0,,700000.0,107348500.69999999,,0.2425082279577343,0.23400117742980195,,,,,,,44265921038.649994,-220537499.50000015,-14707288.88000002,-0.5008797374100251,-0.04213781446879562
2017-12-21,153.484393,286600000.0,,-2050000.0,-314643005.65000004,,-0.7152826238660154,-0.7149693607231333,,,,,,,43988627033.8,-244456150.69000015,-45523387.162500024,-0.5556810008118771,-0.1120666193894623
2017-12-22,153.077012,285550000.0,,-1050000.0,-160730862.6,,-0.3677114340745929,-0.36177850034287545,,,,,,,43711140776.6,-92220542.44000015,-55448467.69250002,-0.20988521796815776,-0.13471913084400267
2017-12-26,153.205779,286800000.0,,1250000.0,191507223.75,,0.4358437935843793,0.4227216321468637,,,,,,,43939417417.200005,-21531555.160000153,-47378123.83500002,-0.04967298099041234,-0.11633816408820175
2017-12-27,153.179793,286700000.0,,-100000.0,-15317979.299999999,,-0.03487966515521451,-0.03431689031936754,,,,,,,43916646653.1,-38367224.62000015,-62660370.975000024,-0.08790434031074158,-0.1502800798997669
2017-12-28,153.759658,284550000.0,,-2150000.0,-330583264.7,,-0.7555789843612721,-0.7360029529831114,,,,,,,43752310683.9,-125953577.70000014,-60398315.96000002,-0.2875217827745429,-0.14619300040969657
2017-12-29,152.439516,284000000.0,,-550000.0,-83841733.8,,-0.1936619718309859,-0.18864445160373303,,,,,,,43292822544.0,-79793323.33000013,-138328970.81,-0.18319765236753696,-0.31471130747245696
2018-01-02,153.881209,278300000.0,,-5700000.0,-877122891.3000001,,-2.0481494789795183,-1.9950846911842877,,,,,,,42825140464.700005,-223071729.07000017,-189830972.62500003,-0.519285261348522,-0.4336095465929368
2018-01-03,154.14286,275200000.0,,-3100000.0,-477842866.00000006,,-1.1264534883720931,-1.0759249644975604,,,,,,,42420115072.0,-356941747.02000016,-214866725.84000006,-0.8317447177398165,-0.4924046126383752
2018-01-04,154.458972,273550000.0,,-1650000.0,-254857303.79999998,,-0.6031804057759094,-0.5761239708245259,,,,,,,42252251790.6,-404849611.9200002,-258550947.25500003,-0.9454048658639553,-0.5892411414651443
2018-01-05,154.887425,275150000.0,,1600000.0,247819880.0,,0.5815009994548428,0.5664350936430461,,,,,,,42617274988.75,-289168982.98000014,-246535331.1625,-0.6779888691007325,-0.5609790996224835
2018-01-08,155.066024,272050000.0,,-3100000.0,-480704674.4,,-1.1394964160999816,-1.1099736023921174,,,,,,,42185711829.2,-368541571.1000002,-281919448.4825,-0.8671557579545317,-0.6422257650876767
2018-01-09,154.903695,272450000.0,,400000.0,61961478.0,,0.14681592952835382,0.13706717001289556,,,,,,,42203511702.75,-180724697.24000016,-263297418.20000005,-0.42816267625295723,-0.6014919078521778
2018-01-10,154.875749,271650000.0,,-800000.0,-123900599.20000002,,-0.2944965948831217,-0.2990945551047476,,,,,,,42071997215.850006,-109936243.88000014,-250583929.91000003,-0.261771297555163,-0.5751590926628471
2018-01-11,157.565531,269950000.0,,-1700000.0,-267861402.7,,-0.629746249305427,-0.630431327866695,,,,,,,42534815093.45,-112537063.66000016,-203992552.72000006,-0.26708446626106647,-0.4725823241837678
2018-01-12,158.083437,271350000.0,,1400000.0,221316811.8,,0.5159388243965358,0.49999715142473894,,,,,,,42895940629.950005,-117837677.30000015,-188374434.37000003,-0.28019690127272784,-0.4366468226395071
2018-01-16,156.200816,273250000.0,,1900000.0,296781550.40000004,,0.6953339432753889,0.6805418317119482,,,,,,,42681872972.0,37659567.65999985,-163782869.36500004,0.08676917060234624,-0.37981631013289985
2018-01-17,157.563212,273550000.0,,300000.0,47268963.6,,0.10966916468652897,0.07668902086592193,,,,,,,43101416642.6,34721064.779999845,-115323975.99250004,0.07933981763398126,-0.26949833448391397
2018-01-18,156.581463,275200000.0,,1650000.0,258359413.95000002,,0.599563953488372,0.5820543425426272,,,,,,,43091218617.600006,111173067.40999985,-94309119.66250002,0.25815192730828,-0.22125926724427797
2018-01-19,158.658039,275750000.0,,550000.0,87261921.45,,0.19945602901178605,0.1488128582464631,,,,,,,43749954254.25,182197732.23999986,-93389041.99000002,0.4239923829717226,-0.21910032236601026
2018-01-22,159.406141,270850000.0,,-4900000.0,-781090090.9,,-1.809119438803766,-1.8987330563849791,,,,,,,43175153289.85,-18283648.300000142,-137810971.57000002,-0.04101926966833771,-0.3216817057040852
2018-01-23,159.958056,272750000.0,,1900000.0,303920306.4,,0.696608615948671,0.6820040397652224,,,,,,,43628559774.0,-16855897.100000154,-106882805.96750002,-0.040764335133681294,-0.25108714371335095
2018-01-24,158.856022,278500000.0,,5750000.0,913422126.5,,2.064631956912029,2.09097919879232,,,,,,,44241402127.0,156374735.47999984,-53175156.512500025,0.35022822331141873,-0.1294699741640198
2018-01-25,159.064593,277300000.0,,-1200000.0,-190877511.6,,-0.4327443202307969,-0.4704518071911117,,,,,,,44108611638.9,66527350.36999984,-72294393.28000002,0.14376656856758496,-0.17289937985477863
2018-01-26,159.705194,276700000.0,,-600000.0,-95823116.4,,-0.21684134441633537,-0.2495438544099629,,,,,,,44190427179.8,29910342.799999844,-76319650.13500002,0.06050709388196065,-0.1819974638178347
2018-01-29,158.716988,276150000.0,,-550000.0,-87294343.39999999,,-0.19916711931921055,-0.23260490724796828,,,,,,,43829696236.2,168669492.29999983,-64155204.07000003,0.3824975577788717,-0.1541768705657316
2018-01-30,157.209301,275350000.0,,-800000.0,-125767440.80000001,,-0.2905393136008716,-0.3310676487521803,,,,,,,43287581030.350006,82731942.85999987,-66251489.42000003,0.18506797186896323,-0.1590207376542259
2018-01-31,156.43391,272950000.0,,-2400000.0,-375441384.0,,-0.8792819197655248,-0.9398585094364637,,,,,,,42698635734.5,-175040759.24000016,-41167414.05500002,-0.40371480346654753,-0.10057735969352621
2018-02-01,156.92353,271700000.0,,-1250000.0,-196154412.5,,-0.4600662495399337,-0.4977240671977793,,,,,,,42636123101.0,-176096139.42000014,-27082991.380000018,-0.4091791893283748,-0.06725799775191824
2018-02-02,153.698985,272200000.0,,500000.0,76849492.5,,0.18368846436443792,0.18663032299331414,,,,,,,41836863717.0,-141561617.64000016,-10497651.565000022,-0.32907322757222024,-0.027914554244900868
2018-02-05,148.114219,271200000.0,,-1000000.0,-148114219.0,,-0.36873156342182895,-0.4085224487294732,,,,,,,40168576192.799995,-153725592.76000014,-30294356.515000023,-0.36298611639274386,-0.07542618238873447
2018-02-06,149.724341,268950000.0,,-2250000.0,-336879767.25,,-0.8365867261572781,-0.8979905593949913,,,,,,,40268361511.950005,-195948058.05000013,-23103111.15750002,-0.4721955989040252,-0.06028069789159929
2018-02-07,149.803328,267000000.0,,-1950000.0,-292116489.59999996,,-0.7303370786516853,-0.766574476895621,,,,,,,39997488576.0,-179283079.17000014,-40807009.537500024,-0.44240663068125735,-0.10413834830060123
2018-02-08,145.433014,275450000.0,,8450000.0,1228908968.3,,3.067707387910692,3.2199189318142447,,,,,,,40059523706.299995,105729596.98999986,26833468.837499976,0.26314809680886786,0.06397185083908943
2018-02-09,146.831082,274850000.0,,-600000.0,-88098649.2,,-0.21830089139530653,-0.23169457787909536,,,,,,,40356522887.700005,72739968.64999986,35821606.51249997,0.18275022565691892,0.08454411873459546
2018-02-12,148.135351,278500000.0,,3650000.0,540694031.1500001,,1.310592459605027,1.384604768554175,,,,,,,41255695253.50001,210501618.6799999,51790467.479999974,0.51861503026229,0.12427680049502002
2018-02-13,148.54539,275750000.0,,-2750000.0,-408499822.5,,-0.9972801450589301,-1.0584675159123043,,,,,,,40961391292.5,196177607.62999988,16526398.834999973,0.4864763464819596,0.03964609607830406
2018-02-14,151.262621,273650000.0,,-2100000.0,-317651504.09999996,,-0.7674036177599122,-0.8050410727215288,,,,,,,41393016236.65,191070604.72999987,-1719624.5500000268,0.47906303866031436,-0.004207543044018003
2018-02-15,152.777897,268850000.0,,-4800000.0,-733333905.6,,-1.7853821833736288,-1.8722333507002287,,,,,,,41074337608.45,-201377970.05000013,-51304290.527500026,-0.49155487559654976,-0.12345484988711804
2018-02-16,153.415298,266300000.0,,-2550000.0,-391209009.90000004,,-0.9575666541494556,-0.9680588202381746,,,,,,,40854493857.4,-262000042.19000015,-75227837.09500003,-0.6394080281473796,-0.1813059840451801
2018-02-20,152.065852,263750000.0,,-2550000.0,-387767922.6,,-0.966824644549763,-0.9382734413245528,,,,,,,40107368465.0,-447692432.9400002,-55561728.68000003,-1.0948914489783375,-0.13919124433248
2018-02-21,152.252633,263750000.0,,0.0,0.0,,0.0,0.046437506631074016,,,,,,,40156631953.75,-365992468.4400002,-70757744.00000003,-0.8954354199665515,-0.17402167512991357
2018-02-22,152.081816,264000000.0,,250000.0,38020454.0,,0.0946969696969697,0.12882524774950613,,,,,,,40149599424.0,-294858076.8200002,-114527827.62500003,-0.7230153024751752,-0.27251842449066654
2018-02-23,153.993785,265400000.0,,1400000.0,215591299.0,,0.5275056518462697,0.5886238162945501,,,,,,,40869950539.0,-105073035.90000015,-94204387.09500003,-0.26043773543119547,-0.22450592588681317
2018-02-26,155.004503,265600000.0,,200000.0,31000900.6,,0.0753012048192771,0.0944388724638045,,,,,,,41169195996.8,-20631053.80000015,-87863186.24500003,-0.053864163637448934,-0.2098987984250326
2018-02-27,152.745165,265500000.0,,-100000.0,-15274516.499999998,,-0.03766478342749528,-0.012532813187278245,,,,,,,40553841307.5,53867627.41999986,-84262194.90000004,0.13196780858700463,-0.20182368163044678
2018-02-28,150.38023,265000000.0,,-500000.0,-75190115.0,,-0.18867924528301888,-0.16595696534122073,,,,,,,39850760950.0,38829604.41999986,-81733328.61000004,0.09423195953040084,-0.19673067821455414
2018-03-01,149.885777,260900000.0,,-4100000.0,-614531685.6999999,,-1.5714833269451896,-1.6474333435179545,,,,,,,39105199219.299995,-91680823.52000013,-93687843.69500002,-0.239004099798031,-0.2313407485735374
2018-03-02,152.46193,258200000.0,,-2700000.0,-411647211.0,,-1.0457010069713402,-1.0615267114448173,,,,,,,39365670326.0,-217128525.52000013,-104462483.62000003,-0.553645431561553,-0.2606224864451077
2018-03-05,153.743229,258550000.0,,350000.0,53810130.150000006,,0.13537033455811254,0.2025164381520529,,,,,,,39750311857.950005,-212566679.6100001,-105614451.73750004,-0.5416316056137859,-0.26303839293542397
2018-03-06,155.356607,260500000.0,,1950000.0,302945383.65,,0.7485604606525911,0.8740781773021461,,,,,,,40470396123.5,-148922699.58000013,-83061471.60500005,-0.3843865567977687,-0.20717379173170297
2018-03-07,156.588237,260550000.0,,50000.0,7829411.85,,0.019190174630589137,0.05070731043633534,,,,,,,40799065150.35,-132318794.21000013,-65826012.650000036,-0.342812672815047,-0.16438494669230963
2018-03-08,156.353605,263250000.0,,2700000.0,422154733.49999994,,1.0256410256410255,1.1716044675905724,,,,,,,41160086516.25,75018489.62999985,-30112451.495000042,0.176612197702196,-0.07658604147767409
2018-03-09,158.867701,264600000.0,,1350000.0,214471396.35000002,,0.5102040816326531,0.5913892258123541,,,,,,,42036393684.600006,200242211.09999985,-80834330.09250003,0.48779321542299464,-0.204461206791576
