date,shares_outstanding,nav,fund_aum,class_aum,shares_change,estimated_flow_eur,flow_pct_assets,flow_zscore,flow_5d,flow_20d
2026-02-17,2675185.0,186.2034,908289388.26,498128542.62899995,18000.0,3351661.1999999997,0.006728506626644513,0.877409773999179,2803925.156219999,984438.5132200001
2026-02-18,2680466.0,188.7157,921790128.74,505846017.5162,5281.0,996607.6117,0.001970179812017761,0.1307872976841875,2797394.2185599986,1034268.893805
2026-02-19,2684800.0,186.8403,914124482.27,501628837.44000006,4334.0,809765.8602000001,0.0016142729439809298,0.061297069499347975,2784696.190899999,1074757.1868150001
2026-02-20,2689800.0,188.5865,923610600.44,507259967.7,5000.0,942932.5,0.0018588742657446651,0.0979591032068403,1405283.3343799987,1222981.4922950002
2026-02-23,2685423.0,189.645,935241977.97,509277044.83500004,-4377.0,-830076.165,-0.0016299108185190937,-0.45835570747585985,1054178.2013799988,1149990.170485
2026-02-24,2689090.0,188.6501,932410900.87,507297097.40900004,3667.0,691779.9167000001,0.0013636583379507566,0.018481395655273996,522201.9447199989,1195862.38723
2026-02-25,2686535.0,191.4612,947453539.8,514367214.942,-2555.0,-489183.366,-0.0009510391638299892,-0.3490940735468291,225043.74917999894,1072135.98695
2026-02-26,2698625.0,191.8293,951193440.26,517675344.7125,12090.0,2319216.2369999997,0.004480059289452962,0.5125548343212736,526933.8245399988,1205702.09475
2026-02-27,2698625.0,190.4227,944218734.54,513879458.78749996,0.0,0.0,0.0,-0.2028552335148605,338347.32453999884,1272558.442
2026-03-02,2688848.0,185.3826,919227302.18,498465633.2448,-9777.0,-1812485.6802,-0.0036361296733768518,-0.7768035643907831,141865.42149999883,1133940.1609
2026-03-03,2672263.0,176.9477,878464364.22,472850791.6451,-16585.0,-2934677.6045,-0.006206350198315061,-1.1713428798820111,-583426.0827400011,930830.4306750002
2026-03-04,2638663.0,181.3497,894224880.58,478520743.45110005,-33600.0,-6093349.920000001,-0.01273372158551509,-2.1424760927255364,-1704259.3935400012,381301.07769
2026-03-05,2644663.0,178.8385,882915023.21,472967563.92550004,6000.0,1073031.0,0.002268720059984958,0.18499823409742164,-1953496.4409400015,461714.39917
2026-03-06,2608830.0,177.0667,874167782.6,461936918.96099997,-35833.0,-6344831.0611,-0.013735275966621052,-2.6293251439231113,-3222462.653160001,159704.70549500003
2026-03-09,2616830.0,175.5523,868096014.82,459390525.209,8000.0,1404418.4,0.00305713401329089,0.44379139714371857,-2579081.837120001,229925.625495
2026-03-10,2622570.0,180.9096,894587374.38,474448089.67200005,5740.0,1038421.104,0.002188692770831665,0.28748428654588076,-1784462.095420001,239559.730695
2026-03-11,2627940.0,179.937,889777971.26,472863639.78000003,5370.0,966261.6900000001,0.00204342564898742,0.2576934413440269,-372539.7734200012,236409.70019499998
2026-03-12,2327940.0,177.7413,825597866.32,413771081.922,-300000.0,-53322390.0,-0.1288693007551741,-3.0,-11251623.973420002,-2473372.59973
2026-03-13,2327940.0,176.9033,821705687.35,411820268.202,0.0,0.0,0.0,0.04326340217523481,-9982657.761200001,-2865372.43886
2026-03-16,2316940.0,177.2123,821191538.87,410590266.362,-11000.0,-1949335.3,-0.004747641285488619,-0.31967488690335905,-10653408.501200002,-3009111.67886
2026-03-17,2318399.0,178.8601,828827317.19,414669076.9799,1459.0,260956.8859,0.0006293135909737711,0.09439813093618651,-10808901.344820002,-3163646.894565
2026-03-18,2319249.0,179.382,831245573.96,416031524.11800003,850.0,152474.7,0.00036649794825825086,0.07390322285760645,-10971658.742820002,-3205853.5401500002
2026-03-19,2319249.0,175.3017,812337725.44,406568292.4233,0.0,0.0,0.0,0.04565311681677992,-307180.7428200015,-3246341.83316
2026-03-20,2319249.0,173.3076,803097446.58,401943477.9924,0.0,0.0,0.0,0.04565311681677992,-307180.7428200015,-3293488.45816
2026-03-23,2298829.0,175.1152,807897544.63,402559900.1008,-20420.0,-3575852.3839999996,-0.00888278336492188,-0.6322687240813242,-632484.1596200013,-3430777.26911
2026-03-24,2298829.0,175.3417,808942649.26,403080584.8693,0.0,0.0,0.0,0.05033198028106954,-684675.5368000014,-3465366.2649450004
2026-03-25,2298829.0,178.0315,821352018.15,409263975.1135,0.0,0.0,0.0,0.04751417542875099,-715170.4768000013,-3440907.0966450004
2026-03-26,2298829.0,175.8812,811431480.33,404320803.11480004,0.0,0.0,0.0,0.03999146325063042,-715170.4768000013,-3556867.908495
2026-03-27,2298829.0,174.242,803869017.49,400552562.618,0.0,0.0,0.0,0.0393510851613309,-715170.4768000013,-3556867.908495
2026-03-30,2298829.0,175.9619,811803863.5,404506318.6151,0.0,0.0,0.0,0.0393510851613309,0.0,-3466243.624485
2026-03-31,2298829.0,176.8237,813499160.82,406487449.4473,0.0,0.0,0.0,0.03104312165320206,0.0,-3319509.74426
2026-04-01,2298829.0,182.3273,838819335.79,419139284.7317,0.0,0.0,0.0,0.0307930688720986,0.0,-3014842.24826
2026-04-02,2299838.0,182.0686,837629074.24,418728284.8868,1009.0,183707.2174,0.00043872655378335344,0.06135887510208024,36741.443479998605,-3059308.43739
2026-04-07,2299838.0,181.2858,834027677.1,416927971.7004,0.0,0.0,0.0,0.027323951492931507,36741.443479998605,-2742066.884335
2026-04-08,2304338.0,189.1217,870928542.54,435800319.9346,4500.0,851047.65,0.001952838515877445,0.17753295885883394,206950.9734799986,-2769735.421835
2026-04-09,2307396.0,188.8343,855951285.42,435715508.4828,3058.0,577455.2894,0.0013253035023030291,0.1275793205546267,322442.0313599986,-2792783.7125649997
2026-04-10,2308396.0,189.8712,861305142.18,438297918.59519994,1000.0,189871.19999999998,0.0004332012358364856,0.054520089055948226,360416.2713599986,-2831603.237065
2026-04-13,2308396.0,187.9825,852737596.64,433938051.07,0.0,0.0,0.0,0.022676900770563637,323674.8278799986,-165483.73706499996
2026-04-14,2308396.0,190.7167,865140541.28,440249667.4132,0.0,0.0,0.0,0.022676900770563637,323674.8278799986,-165483.73706499996
2026-04-15,2308396.0,189.6698,860391502.82,437833007.6408,0.0,0.0,0.0,0.02363321567927544,153465.2978799986,-68016.97206499998
2026-04-16,2308396.0,188.6632,855825196.15,435509376.2272,0.0,0.0,0.0,0.020343610213744447,37974.2399999986,-81064.81635999998
2026-04-17,2283756.0,192.7792,869746768.6,440260654.6752,-24640.0,-4750079.488,-0.010789243684526719,-0.8085873824291346,-950015.8976000014,-326192.52576
2026-04-20,2288756.0,190.4437,856717190.55,435879161.03720003,5000.0,952218.5,0.002184592853060789,0.19602279207266612,-759572.1976000015,-278581.60075999994
2026-04-21,2288756.0,189.2555,851372258.31,433159661.15800005,0.0,0.0,0.0,0.02118770283217399,-759572.1976000015,-278581.60075999994
2026-04-22,2288756.0,187.8315,844966252.85,429900472.614,0.0,0.0,0.0,0.017189895658792746,-759572.1976000015,-99788.98155999999
2026-04-23,2288756.0,186.8401,840506161.25,427631399.9156,0.0,0.0,0.0,0.015558851742687457,-759572.1976000015,-99788.98155999999
2026-04-24,2288756.0,184.8052,831352260.11,422974010.3312,0.0,0.0,0.0,0.01806489856146739,190443.6999999985,-99788.98155999999
2026-04-27,2288756.0,184.8181,831410079.76,423003535.2836,0.0,0.0,0.0,0.01672576285008866,0.0,-99788.98155999999
2026-04-28,2291934.0,185.6747,835263854.15,425554157.86980003,3178.0,590074.1966,0.0013866018829512543,0.12527988479537214,118014.83931999851,-70285.27173
2026-04-29,2283995.0,184.6249,829075558.14,421682348.4755,-7939.0,-1465737.0811,-0.0034759270488770775,-0.2531629557566655,-175132.5769000015,-143572.12578499998
2026-04-30,2290595.0,186.443,838470494.56,427065403.58500004,6600.0,1230523.8,0.0028813474228311857,0.24030517194544168,70972.18309999851,-82045.935785
2026-05-04,2289782.0,181.9826,812183679.28,416700481.79319996,-813.0,-147951.85379999998,-0.0003550556341171343,-0.011033544926741513,41381.81233999851,-89443.52847499998
2026-05-05,2289782.0,185.2473,823047747.41,424175933.0886,0.0,0.0,0.0,0.016565285539252447,41381.81233999851,-98628.88934499999
2026-05-06,2289782.0,189.8264,843392403.48,434661073.8448,0.0,0.0,0.0,0.014551171876995228,-76633.0269800015,-98628.88934499999
2026-05-07,2249782.0,189.3919,833886060.21,426090487.5658,-40000.0,-7575676.0,-0.017779500413817872,-1.34611544867147,-1298620.8107600014,-519965.07184499997
2026-05-08,2249782.0,187.5907,825955538.42,422038180.2274,0.0,0.0,0.0,0.027876519249388356,-1544725.5707600014,-548837.836315
2026-05-11,2231062.0,187.2026,820742266.28,417660607.1612,-18720.0,-3504432.672,-0.008390622941002984,-0.6096862758027694,-2216021.7344000014,-733553.029915
2026-05-12,2229840.0,184.2785,807922199.42,410911570.44,-1222.0,-225188.32700000002,-0.0005480213827001041,-0.004185855262740893,-2261059.3998000016,-744812.4462649999
2026-05-13,2229840.0,185.1268,811641730.89,412803143.712,0.0,0.0,0.0,0.03865035243690232,-2261059.3998000016,-744812.4462649999
2026-05-14,2229840.0,186.7447,818734951.88,416410801.848,0.0,0.0,0.0,0.03865035243690232,-745924.1998000015,-744812.4462649999
2026-05-15,2229840.0,184.7862,810148420.92,412043660.208,0.0,0.0,0.0,0.03962025789373956,-745924.1998000015,-744812.4462649999
2026-05-18,2229840.0,186.2415,816528773.46,415288746.36,0.0,0.0,0.0,0.044841740118103594,-45037.6654000015,-507308.471865
2026-05-19,2229840.0,185.3531,812633919.91,413307756.504,0.0,0.0,0.0,0.046857422053326395,0.0,-554919.396865
2026-05-20,2163840.0,189.352,817668708.86,409727431.68,-66000.0,-12497232.0,-0.030501330967169477,-2.2424722830077557,-2499446.4000000013,-1179780.996865
2026-05-21,2163840.0,188.5595,814246377.21,408012588.48,0.0,0.0,0.0,0.06628833099523328,-2499446.4000000013,-1179780.996865
2026-05-22,2163840.0,188.6638,814696832.2,408238276.99200004,0.0,0.0,0.0,0.073823715116701,-2499446.4000000013,-1179780.996865
2026-05-25,2163840.0,192.8744,832879440.02,417349341.69600004,0.0,0.0,0.0,0.07635646999251841,-2499446.4000000013,-1179780.996865
2026-05-26,2163840.0,191.9038,828688143.86,415249118.59199995,0.0,0.0,0.0,0.08727176502039626,-2499446.4000000013,-1179780.996865
2026-05-27,2163840.0,192.8371,832718049.22,417268630.464,0.0,0.0,0.0,0.08978130806968622,0.0,-1209284.706695
2026-05-28,2163840.0,191.7706,818737886.21,414960895.10400003,0.0,0.0,0.0,0.08978130806968622,0.0,-1135997.85264
2026-05-29,2163840.0,192.651,822496763.8,416865939.84000003,0.0,0.0,0.0,0.09082920173786997,0.0,-1197524.04264
2026-06-01,2167489.0,190.7672,814453840.96,413485807.5608,3649.0,696109.5128,0.001683514887503466,0.21870933135513387,139221.9025599985,-1155320.97431
2026-06-02,2167489.0,191.6843,818369466.73,415473611.7227,0.0,0.0,0.0,0.08973921489114318,139221.9025599985,-1155320.97431
2026-06-03,2167489.0,190.6777,809411055.62,413291817.29529995,0.0,0.0,0.0,0.09468027978450178,139221.9025599985,-1155320.97431
2026-06-04,2167489.0,191.7195,813833492.44,415549907.3355,0.0,0.0,0.0,0.10482496462339708,139221.9025599985,-776537.1743099999
2026-06-05,2192819.0,192.4432,816905576.11,421993105.38079995,25330.0,4874586.256,0.011551340990752088,0.9860617663612519,1114139.1537599985,-532807.86151
2026-06-08,2192819.0,191.1649,811479536.69,419190024.8531,0.0,0.0,0.0,0.09718559385799219,974917.2511999985,-357586.22791
2026-06-09,2198819.0,190.6518,810445414.22,419208800.2242,6000.0,1143910.8,0.0027287375632100686,0.31119922817358986,1203699.4111999986,-289131.27155999996
2026-06-10,2124109.0,190.3163,794800585.3,404252565.67670006,-74710.0,-14218530.773,-0.03517239463699838,-2.516618892520065,-1640006.7434000014,-1000057.81021
2026-06-11,2135009.0,191.8608,801250796.57,409624534.7472,10900.0,2091282.7200000002,0.005105364895417303,0.502998035382319,-1221750.1994000014,-895493.6742100001
2026-06-12,2135009.0,196.8317,819341799.81,420237450.9853,0.0,0.0,0.0,0.12157967671126203,-2196667.450600001,-895493.6742100001
2026-06-15,2135009.0,199.6521,831082140.42,426259030.3689,0.0,0.0,0.0,0.12046838332578058,-2196667.450600001,-895493.6742100001
2026-06-16,2135009.0,201.2036,837540242.54,429571496.83239996,0.0,0.0,0.0,0.1287008379199967,-2425449.610600001,-895493.6742100001
2026-06-17,2140009.0,203.9138,849841695.78,436377367.2242,5000.0,1019569.0,0.0023364387719864727,0.30312235823887795,622170.3439999985,-219653.62420999995
2026-06-18,2140009.0,203.7246,849052920.48,435972477.52140003,0.0,0.0,0.0,0.1329658939211652,203913.7999999985,-219653.62420999995
2026-06-19,2127788.0,203.1294,846572479.88,432216299.7672,-12221.0,-2482444.3974,-0.005743523320932349,-0.2968933475916916,-292575.0794800015,-343775.84408
2026-06-22,2132474.0,205.2173,869656581.24,437620556.6002,4686.0,961648.2678,0.0021974476593852963,0.30089352842694195,-100245.42592000151,-295693.43068999995
2026-06-23,2130910.0,204.5281,866736366.41,435830973.571,-1564.0,-319881.9484,-0.0007339587312462751,0.08020959455136413,-164221.81560000152,-311687.52810999996
2026-06-24,2106467.0,203.6093,862842585.72,428896271.34309995,-24443.0,-4976822.119899999,-0.011603789662975969,-0.7309678372164078,-1363500.0395800013,-560528.634105
2026-06-25,2106467.0,204.9571,871866914.64,431735367.5657,0.0,0.0,0.0,0.14232737198743256,-1363500.0395800013,-560528.634105
2026-06-26,2106467.0,204.0304,869884472.61,429783304.59679997,0.0,0.0,0.0,0.14232737198743256,-867011.1601000013,-560528.634105
2026-06-29,2106467.0,203.8102,868945421.43,429319460.56340003,0.0,0.0,0.0,0.15122298151384567,-1059340.8136600014,-595334.1097449999
2026-06-30,2106467.0,204.7321,872875844.43,431261412.4907,0.0,0.0,0.0,0.15279866746738133,-995364.4239800014,-595334.1097449999
2026-07-01,2106467.0,204.1391,870347789.78,430012277.5597,0.0,0.0,0.0,0.15046486166044812,0.0,-595334.1097449999
2026-07-02,2128467.0,206.9321,886808089.1,440448146.0907,22000.0,4552506.2,0.010336077561926026,0.9240177612878655,910501.2399999986,-367708.79974499997
2026-07-03,2118393.0,208.8259,894924063.47,442375324.7787,-10074.0,-2103712.1166,-0.004755491544770021,-0.2130829647678932,489758.8166799986,-716623.7183749999
2026-07-06,2131217.0,207.7529,897243158.99,442766512.27930003,12824.0,2664223.1896,0.006017219269553499,0.5934698081858416,1022603.4545999985,-583412.5588949999
2026-07-07,2144216.0,207.3427,897980472.91,444587534.8232,12999.0,2695247.7573,0.006062355658198615,0.5841438830870556,1561653.0060599986,-505845.7110299999
2026-07-08,2144216.0,201.7792,874895081.87,432658189.1072,0.0,0.0,0.0,0.12486903242823738,1561653.0060599986,205080.82762000005
2026-07-09,2149645.0,204.1152,886219541.62,438775219.104,5429.0,1108141.4208,0.002525533285728574,0.31499950718938396,872780.0502199985,155923.76266000007
2026-07-10,2163145.0,204.7796,893027788.07,442967967.84199995,13500.0,2764524.5999999996,0.006240913114932194,0.5884585635391986,1846427.3935399982,294149.99266000005
2026-07-13,2163145.0,204.3126,892240122.76,441957779.12700003,0.0,0.0,0.0,0.11496580310215132,1313582.7556199983,294149.99266000005
2026-07-14,2163145.0,204.5313,893194885.85,442430858.9385,0.0,0.0,0.0,0.11496580310215132,774533.2041599985,294149.99266000005
2026-07-15,2164145.0,203.6959,889546834.76,440827463.50549996,1000.0,203695.9,0.00046207624720155075,0.14700058013936607,815272.3841599984,253356.33766000005
2026-07-16,2165645.0,203.9899,893572896.96,441769706.98550004,1500.0,305984.85000000003,0.0006926342960180455,0.16491724167115893,654841.0699999984,268655.58016
2026-07-17,2165645.0,203.0763,891655499.58,439791173.7135,0.0,0.0,0.0,0.1120530989789126,101936.14999999851,392777.80003000004
2026-07-20,2165645.0,202.9701,892529089.12,439561182.2145,0.0,0.0,0.0,0.11481140932438692,101936.14999999851,344695.38664000004
2026-07-21,2165645.0,204.793,900544944.76,443508936.485,0.0,0.0,0.0,0.1143313366161159,101936.14999999851,360689.48406000005
2026-07-22,2167356.0,206.8163,909442091.53,448244548.70280004,1711.0,353862.6893,0.000789441143956046,0.17198187928336325,131969.50785999853,627223.72452
2026-07-23,2167356.0,203.592,895263581.69,441256342.75200003,0.0,0.0,0.0,0.1133280009535051,70772.53785999851,627223.72452
2026-07-24,2167356.0,206.9609,910077950.37,448557948.3804,0.0,0.0,0.0,0.11483835315085758,70772.53785999851,627223.72452
2026-07-27,2167356.0,208.673,920258566.92,452268678.588,0.0,0.0,0.0,0.12158051979420753,70772.53785999851,627223.72452
2026-07-28,2180356.0,208.5188,921663966.52,454645216.6928,13000.0,2710744.4,0.005962329087543502,0.5707006187041463,612921.4178599985,762760.94452
2026-07-29,2180356.0,205.1913,909069722.12,447390082.1028,0.0,0.0,0.0,0.11651694770311964,542148.8799999985,762760.94452
2026-07-30,2186572.0,208.8391,925230804.84,456641728.56520003,6216.0,1298143.8456000001,0.0028428059995280284,0.3309307445612261,801777.6491199986,600042.8268
2026-07-31,2186572.0,209.1075,926420145.44,457228604.48999995,0.0,0.0,0.0,0.11578813810809277,801777.6491199986,705228.4326299999
2026-08-03,2189558.0,211.2082,937604535.9,462452603.9756,2986.0,630667.6852000001,0.001363745559606094,0.22005469049861182,927911.1861599985,603550.65741
2026-08-04,2204891.0,211.6441,941232677.17,466652171.2931,15333.0,3245138.9853000003,0.006954085258636369,0.6412576583761245,1034790.1032199987,631045.2188100001
2026-08-05,2204891.0,211.9917,942778367.56,467418591.40470004,0.0,0.0,0.0,0.12399339245534867,1034790.1032199987,631045.2188100001
2026-08-06,2200205.0,213.3034,950436681.76,469311207.197,-4686.0,-999539.7324000001,-0.002129801541220023,-0.03652545742513912,575253.3876199985,525661.16115
2026-08-07,2200205.0,213.2535,952559817.16,469201416.96750003,0.0,0.0,0.0,0.13110459647970737,575253.3876199985,387434.93115
2026-08-10,2200205.0,213.2149,952387589.35,469116489.0545,0.0,0.0,0.0,0.13239899773566616,449119.8505799986,387434.93114999996
2026-08-11,2200205.0,213.6423,954296507.03,470056856.6715,0.0,0.0,0.0,0.13345834610815502,-199907.9464800015,387434.93114999996
2026-08-12,2200205.0,213.5403,953841148.45,469832435.7615,0.0,0.0,0.0,0.13468044668493112,-199907.9464800015,377250.13615000003
2026-08-13,2198737.0,213.1642,952161338.71,468692013.6154,-1468.0,-312925.0456,-0.000667656022525659,0.08280607571380058,-62585.009120001494,346304.64136999997
