date,nav
2025-06-04,528.846306
2025-06-05,524.630817
2025-06-06,529.915454
2025-06-09,530.815497
2025-06-10,534.321055
2025-06-11,532.34808
2025-06-12,533.622755
2025-06-13,526.817647
2025-06-16,534.280624
2025-06-17,528.962747
2025-06-18,528.98425
2025-06-19,528.98425
2025-06-20,526.768797
2025-06-23,531.762339
2025-06-24,539.888853
2025-06-25,541.041611
2025-06-26,546.136092
2025-06-27,548.257357
2025-06-30,551.790462
2025-07-01,546.901044
2025-07-02,550.921071
2025-07-03,556.445799
2025-07-04,556.445799
2025-07-07,552.02493
2025-07-08,552.430587
2025-07-09,556.38429
2025-07-10,555.523527
2025-07-11,554.338336
2025-07-14,556.154446
2025-07-15,556.855791
2025-07-16,557.421436
2025-07-17,561.628705
2025-07-18,561.246785
2025-07-21,564.037603
2025-07-22,561.201271
2025-07-23,563.602236
2025-07-24,564.997217
2025-07-25,566.268744
2025-07-28,568.303066
2025-07-29,567.145707
2025-07-30,568.045312
2025-07-31,564.985599
2025-08-01,553.937877
2025-08-04,564.273983
2025-08-05,560.141809
2025-08-06,567.350638
2025-08-07,569.159371
2025-08-08,574.575603
2025-08-11,572.571247
2025-08-12,580.171132
2025-08-13,580.407402
2025-08-14,580.015459
2025-08-15,577.135722
2025-08-18,577.187205
2025-08-19,569.188784
2025-08-20,565.896956
2025-08-21,563.389715
2025-08-22,572.083957
2025-08-25,570.313312
2025-08-26,572.735096
2025-08-27,573.71992
2025-08-28,577.06397
2025-08-29,570.109734
2025-09-01,570.109734
2025-09-02,565.629596
2025-09-03,570.097622
2025-09-04,575.455621
2025-09-05,575.997825
2025-09-08,578.691537
2025-09-09,580.577727
2025-09-10,580.804966
2025-09-11,584.290518
2025-09-12,586.730922
2025-09-15,591.66903
2025-09-16,591.190675
2025-09-17,589.964539
2025-09-18,595.585385
2025-09-19,599.750235
2025-09-22,602.401011
2025-09-23,597.997175
2025-09-24,596.141222
2025-09-25,593.553286
2025-09-26,596.151587
2025-09-29,598.756817
2025-09-30,600.443907
2025-10-01,603.420041
2025-10-02,605.652157
2025-10-03,603.09948
2025-10-06,607.78518
2025-10-07,604.416966
2025-10-08,611.623456
2025-10-09,610.695747
2025-10-10,589.375009
2025-10-13,602.221114
2025-10-14,598.05984
2025-10-15,602.095529
2025-10-16,599.948824
2025-10-17,603.854811
2025-10-20,611.703405
2025-10-21,611.362264
2025-10-22,605.323268
2025-10-23,610.632791
2025-10-24,616.972577
2025-10-27,628.234184
2025-10-28,632.875441
2025-10-29,635.495823
2025-10-30,626.126529
2025-10-31,629.182786
2025-11-03,631.965367
2025-11-04,618.900959
2025-11-05,623.381334
2025-11-06,611.458955
2025-11-07,609.759686
2025-11-10,623.255086
2025-11-11,621.348196
2025-11-12,620.957456
2025-11-13,608.220452
2025-11-14,608.65092
2025-11-17,603.585407
2025-11-18,596.374123
2025-11-19,599.717991
2025-11-20,585.566276
2025-11-21,590.108901
2025-11-24,605.535884
2025-11-25,609.050189
2025-11-26,614.400836
2025-11-27,614.400836
2025-11-28,619.232182
2025-12-01,616.98315
2025-12-02,622.161082
2025-12-03,623.427068
2025-12-04,622.853448
2025-12-05,625.607039
2025-12-08,624.084352
2025-12-09,625.076132
2025-12-10,627.700543
2025-12-11,625.51384
2025-12-12,613.614403
2025-12-15,610.503473
2025-12-16,612.097705
2025-12-17,600.288652
2025-12-18,609.328298
2025-12-19,617.274352
2025-12-22,619.314273
2025-12-23,622.377687
2025-12-24,624.040906
2025-12-25,624.040906
2025-12-26,623.748919
2025-12-29,620.866482
2025-12-30,619.331752
2025-12-31,614.181491
2026-01-01,614.181491
2026-01-02,613.182184
2026-01-05,617.917651
2026-01-06,623.710854
2026-01-07,624.052798
2026-01-08,620.480452
2026-01-09,626.792328
2026-01-12,627.303511
2026-01-13,626.188968
2026-01-14,619.514819
2026-01-15,621.484611
2026-01-16,621.04849
2026-01-19,621.04849
2026-01-20,607.855845
2026-01-21,616.100079
2026-01-22,620.76208
2026-01-23,622.878148
2026-01-26,625.48993
2026-01-27,630.997545
2026-01-28,633.027384
2026-01-29,629.664275
2026-01-30,621.648701
2026-02-02,626.169557
2026-02-03,616.436437
2026-02-04,605.550456
2026-02-05,597.214743
2026-02-06,610.033252
2026-02-09,614.749472
2026-02-10,611.349893
2026-02-11,613.143374
2026-02-12,600.643929
2026-02-13,601.811994
2026-02-16,601.811994
2026-02-17,601.066363
2026-02-18,605.867926
2026-02-19,603.487044
2026-02-20,608.724528
2026-02-23,601.335386
2026-02-24,607.855067
2026-02-25,616.419272
2026-02-26,609.250574
2026-02-27,607.509242
2026-03-02,608.306422
2026-03-03,601.688926
2026-03-04,610.794377
2026-03-05,609.05067
2026-03-06,599.953422
2026-03-09,607.868679
2026-03-10,607.604009
2026-03-11,607.836161
2026-03-12,597.33237
2026-03-13,593.681609
2026-03-16,600.377074
2026-03-17,603.41917
2026-03-18,594.765083
2026-03-19,593.062291
2026-03-20,581.969026
2026-03-23,588.326696
2026-03-24,583.797187
2026-03-25,587.7101
2026-03-26,573.701086
2026-03-27,562.662886
2026-03-30,558.28974
2026-03-31,577.441181
2026-04-01,584.280897
2026-04-02,584.953889
2026-04-03,584.953889
2026-04-06,588.510949
2026-04-07,588.757067
2026-04-08,605.80148
2026-04-09,610.162759
2026-04-10,610.995117
2026-04-13,617.489422
2026-04-14,628.634352
2026-04-15,637.451117
2026-04-16,640.572371
2026-04-17,648.825074
2026-04-20,646.818372
2026-04-21,644.118067
2026-04-22,655.25084
2026-04-23,651.485857
2026-04-24,664.156569
2026-04-27,664.203435
2026-04-28,657.479459
2026-04-29,661.31879
2026-04-30,667.764871
2026-05-01,674.063836
2026-05-04,672.650576
2026-05-05,681.532067
2026-05-06,695.736859
2026-05-07,694.876667
2026-05-08,711.251534
2026-05-11,713.371413
2026-05-12,707.144413
2026-05-13,714.510362
2026-05-14,719.706513
2026-05-15,708.749772
2026-05-18,705.572745
2026-05-19,701.312126
2026-05-20,712.969692
2026-05-21,714.50937
2026-05-22,717.545759
2026-05-25,717.545759
2026-05-26,730.173856
2026-05-27,729.497478
2026-05-28,735.586105
2026-05-29,738.286539
2026-06-01,742.673066
2026-06-02,746.255813
2026-06-03,744.078496
2026-06-04,740.244204
2026-06-05,705.040931
2026-06-08,716.171425
2026-06-09,708.144898
2026-06-10,694.108225
2026-06-11,716.939156
2026-06-12,721.577498
2026-06-15,743.733492
2026-06-16,729.715439
2026-06-17,722.486194
2026-06-18,740.379458
2026-06-19,740.379458
2026-06-22,738.147398
2026-06-23,713.825777
2026-06-24,710.739891
2026-06-25,716.09368
2026-06-26,708.265635
2026-06-29,724.223785
2026-06-30,736.443546
2026-07-01,725.114002
2026-07-02,713.436688
2026-07-03,713.436688
2026-07-06,722.447979
2026-07-07,709.674937
2026-07-08,711.609268
2026-07-09,723.159678
2026-07-10,725.542014
2026-07-13,711.884032
2026-07-14,719.718041
2026-07-15,717.678268
2026-07-16,706.075745
2026-07-17,695.536102
2026-07-20,695.80751
2026-07-21,709.206121
2026-07-22,705.382562
2026-07-23,692.16301
2026-07-24,684.239379
2026-07-27,682.061409
2026-07-28,675.370765
2026-07-29,661.481949
2026-07-30,683.712652
2026-07-31,687.833287
2026-08-03,700.049158
2026-08-04,723.309685
2026-08-05,717.337451
2026-08-06,714.550006
2026-08-07,723.043404
2026-08-10,720.650906
2026-08-11,718.304234
2026-08-12,723.5887
2026-08-13,731.911817
2026-08-14,731.010978
2026-08-17,729.775883
