date,window,sector,asset_class,n_assets_valid,mean_corr,median_corr,min_corr,max_corr
2026-09-08,60,XLRE,commodities,2,-0.0512052841118224,-0.0512052841118224,-0.1893901751764788,0.0869796069528338
2026-09-08,60,XLRE,fx,2,-0.1333649320501493,-0.1333649320501493,-0.1802907908937193,-0.0864390732065792
2026-09-08,60,XLRE,volatility,1,0.0913878915281236,0.0913878915281236,0.0913878915281236,0.0913878915281236
2026-09-08,60,XLU,equity,3,-0.0682434922644498,-0.0686343843184212,-0.1626329825510825,0.0265368900761542
2026-09-08,60,XLU,rates,2,0.2636092200854933,0.2636092200854933,0.2498206830585969,0.2773977571123898
2026-09-08,60,XLU,credit,2,0.1225509928384715,0.1225509928384715,0.0610398120499864,0.1840621736269565
2026-09-08,60,XLU,commodities,2,-0.0207563526199323,-0.0207563526199323,-0.078467985249465,0.0369552800096003
2026-09-08,60,XLU,fx,2,-0.1383805803562436,-0.1383805803562436,-0.3189510585893423,0.042189897876855
2026-09-08,60,XLU,volatility,1,-0.0073846581611282,-0.0073846581611282,-0.0073846581611282,-0.0073846581611282
2026-09-08,60,XLC,equity,3,0.217787530422271,0.1802824459819043,0.0894057937559328,0.3836743515289758
2026-09-08,60,XLC,rates,2,0.2254342881318943,0.2254342881318943,0.1679703085001724,0.2828982677636163
2026-09-08,60,XLC,credit,2,0.3732581383303233,0.3732581383303233,0.2928128651739712,0.4537034114866753
2026-09-08,60,XLC,commodities,2,-0.1876899512995127,-0.1876899512995127,-0.3963181394321968,0.0209382368331712
2026-09-08,60,XLC,fx,2,-0.0639663134141878,-0.0639663134141878,-0.0715456190874092,-0.0563870077409663
2026-09-08,60,XLC,volatility,1,-0.225117991353001,-0.225117991353001,-0.225117991353001,-0.225117991353001
2026-09-09,20,XLK,equity,3,0.7136561685361946,0.6451397075188305,0.5754651989632618,0.9203635991264916
2026-09-09,20,XLK,rates,2,0.0127013119488205,0.0127013119488205,-0.1032080823533695,0.1286107062510106
2026-09-09,20,XLK,credit,2,0.2482239740840872,0.2482239740840872,0.1412064773005413,0.3552414708676332
2026-09-09,20,XLK,commodities,2,0.0803218636888376,0.0803218636888376,-0.0806523548898537,0.241296082267529
2026-09-09,20,XLK,fx,2,-0.1869623551975281,-0.1869623551975281,-0.229698966385431,-0.1442257440096252
2026-09-09,20,XLK,volatility,1,-0.462548133658039,-0.462548133658039,-0.462548133658039,-0.462548133658039
2026-09-09,20,XLF,equity,3,0.3296282355094775,0.272079068249291,0.1745557605544598,0.5422498777246819
2026-09-09,20,XLF,rates,2,0.3213931442126498,0.3213931442126498,0.2960231971038395,0.3467630913214601
2026-09-09,20,XLF,credit,2,0.4172262738847641,0.4172262738847641,0.3864361664866623,0.4480163812828659
2026-09-09,20,XLF,commodities,2,-0.2117417529789024,-0.2117417529789024,-0.5736859785414544,0.1502024725836495
2026-09-09,20,XLF,fx,2,-0.2056141143687982,-0.2056141143687982,-0.3605760959593658,-0.0506521327782306
2026-09-09,20,XLF,volatility,1,-0.4346234492627827,-0.4346234492627827,-0.4346234492627827,-0.4346234492627827
2026-09-09,20,XLV,equity,3,0.0700806479146212,0.178675739044177,-0.1913905246992849,0.2229567293989715
2026-09-09,20,XLV,rates,2,0.5879804050736162,0.5879804050736162,0.5349829616815621,0.6409778484656702
2026-09-09,20,XLV,credit,2,0.4490605255687433,0.4490605255687433,0.3560151199831863,0.5421059311543004
2026-09-09,20,XLV,commodities,2,0.1054404207386203,0.1054404207386203,-0.190294465230155,0.4011753067073957
2026-09-09,20,XLV,fx,2,-0.3904528415604451,-0.3904528415604451,-0.51019726747208,-0.2707084156488102
2026-09-09,20,XLV,volatility,1,-0.3146113728760502,-0.3146113728760502,-0.3146113728760502,-0.3146113728760502
2026-09-09,20,XLE,equity,3,-0.464915531566477,-0.4726865587271255,-0.499956059320213,-0.4221039766520924
2026-09-09,20,XLE,rates,2,-0.5356845663953925,-0.5356845663953925,-0.5364085531925028,-0.5349605795982822
2026-09-09,20,XLE,credit,2,-0.5567850326972938,-0.5567850326972938,-0.5676733610094654,-0.5458967043851224
2026-09-09,20,XLE,commodities,2,0.162407379861171,0.162407379861171,-0.3417175788834576,0.6665323386057997
2026-09-09,20,XLE,fx,2,-3.004296816950386e-05,-3.004296816950386e-05,-0.0743551072903065,0.0742950213539675
2026-09-09,20,XLE,volatility,1,0.3831879244446889,0.3831879244446889,0.3831879244446889,0.3831879244446889
2026-09-09,20,XLY,equity,3,0.3397937072784948,0.3087149576395307,0.167414756279418,0.5432514079165358
2026-09-09,20,XLY,rates,2,0.4659292656051653,0.4659292656051653,0.4079156926913689,0.5239428385189617
2026-09-09,20,XLY,credit,2,0.5171046983741885,0.5171046983741885,0.4970610930018394,0.5371483037465375
2026-09-09,20,XLY,commodities,2,-0.0306420634656449,-0.0306420634656449,-0.4506383066310307,0.3893541796997407
2026-09-09,20,XLY,fx,2,-0.4461274123741622,-0.4461274123741622,-0.4872450606934614,-0.405009764054863
2026-09-09,20,XLY,volatility,1,-0.5886496384863957,-0.5886496384863957,-0.5886496384863957,-0.5886496384863957
2026-09-09,20,XLP,equity,3,-0.0604340051626548,0.0253151426517127,-0.3034584452908684,0.0968412871511912
2026-09-09,20,XLP,rates,2,0.3971363391981575,0.3971363391981575,0.3326342058069965,0.4616384725893185
2026-09-09,20,XLP,credit,2,0.3094822331150703,0.3094822331150703,0.2553878020615179,0.3635766641686226
2026-09-09,20,XLP,commodities,2,-0.1516010986744774,-0.1516010986744774,-0.3095428709108161,0.0063406735618613
2026-09-09,20,XLP,fx,2,-0.1600769670946189,-0.1600769670946189,-0.2831042415627189,-0.0370496926265189
2026-09-09,20,XLP,volatility,1,-0.1451373978162294,-0.1451373978162294,-0.1451373978162294,-0.1451373978162294
2026-09-09,20,XLI,equity,3,0.5950823771018464,0.584824938845954,0.5396934246564108,0.6607287678031747
2026-09-09,20,XLI,rates,2,0.0081848785763936,0.0081848785763936,-0.0574537122737033,0.0738234694264905
2026-09-09,20,XLI,credit,2,0.203061198708243,0.203061198708243,0.103901544919441,0.302220852497045
2026-09-09,20,XLI,commodities,2,-0.0095154953568845,-0.0095154953568845,-0.2749645311851166,0.2559335404713475
2026-09-09,20,XLI,fx,2,-0.0907455105312548,-0.0907455105312548,-0.1356039609019187,-0.0458870601605909
2026-09-09,20,XLI,volatility,1,-0.5279885881331271,-0.5279885881331271,-0.5279885881331271,-0.5279885881331271
2026-09-09,20,XLB,equity,3,0.2644373646822623,0.2523183463379521,0.0397599764403069,0.501233771268528
2026-09-09,20,XLB,rates,2,0.1860206433489313,0.1860206433489313,0.1330415262513935,0.2389997604464691
2026-09-09,20,XLB,credit,2,0.2375329323013482,0.2375329323013482,0.2206296631186021,0.2544362014840942
2026-09-09,20,XLB,commodities,2,0.1194230006692728,0.1194230006692728,-0.2873726697531052,0.5262186710916509
2026-09-09,20,XLB,fx,2,-0.1679080952387038,-0.1679080952387038,-0.3275725126060391,-0.0082436778713685
2026-09-09,20,XLB,volatility,1,-0.5335748510859831,-0.5335748510859831,-0.5335748510859831,-0.5335748510859831
2026-09-09,20,XLRE,equity,3,0.2857105510715769,0.2348118665933206,0.2147871865450417,0.4075326000763685
2026-09-09,20,XLRE,rates,2,0.4512078755223769,0.4512078755223769,0.4266136016770347,0.475802149367719
2026-09-09,20,XLRE,credit,2,0.4794778868764771,0.4794778868764771,0.4449237924446631,0.5140319813082911
2026-09-09,20,XLRE,commodities,2,-0.0434750244917579,-0.0434750244917579,-0.3798377008006245,0.2928876518171087
2026-09-09,20,XLRE,fx,2,-0.1855861872218068,-0.1855861872218068,-0.3461755599169884,-0.0249968145266251
2026-09-09,20,XLRE,volatility,1,-0.2243285103440987,-0.2243285103440987,-0.2243285103440987,-0.2243285103440987
2026-09-09,20,XLU,equity,3,0.0533350595145687,0.0666180367041154,-0.0112762581062869,0.1046633999458777
2026-09-09,20,XLU,rates,2,0.3225838126606055,0.3225838126606055,0.2974723231738369,0.3476953021473742
2026-09-09,20,XLU,credit,2,0.1760732338910232,0.1760732338910232,0.1002919587633674,0.251854509018679
2026-09-09,20,XLU,commodities,2,-0.0905316621961389,-0.0905316621961389,-0.1444626574905165,-0.0366006669017612
2026-09-09,20,XLU,fx,2,-0.0203264217616395,-0.0203264217616395,-0.0401417379176542,-0.0005111056056248
2026-09-09,20,XLU,volatility,1,0.0850851017462741,0.0850851017462741,0.0850851017462741,0.0850851017462741
2026-09-09,20,XLC,equity,3,0.2812312947233017,0.2418026419321748,0.1210225679268778,0.4808686743108523
2026-09-09,20,XLC,rates,2,0.4511181548321604,0.4511181548321604,0.4107071343493885,0.4915291753149323
2026-09-09,20,XLC,credit,2,0.4339310871142616,0.4339310871142616,0.4162333104285549,0.4516288637999684
2026-09-09,20,XLC,commodities,2,-0.2661184320700754,-0.2661184320700754,-0.5898675181379038,0.0576306539977529
2026-09-09,20,XLC,fx,2,-0.1993607664785322,-0.1993607664785322,-0.2557034588888152,-0.1430180740682493
2026-09-09,20,XLC,volatility,1,-0.4132994693786584,-0.4132994693786584,-0.4132994693786584,-0.4132994693786584
2026-09-09,60,XLK,equity,3,0.8061915172597264,0.7814783632788344,0.6814978297149965,0.9555983587853482
2026-09-09,60,XLK,rates,2,0.1559244962069985,0.1559244962069985,0.1323372079166933,0.1795117844973038
2026-09-09,60,XLK,credit,2,0.376562637635513,0.376562637635513,0.2557572322535045,0.4973680430175214
2026-09-09,60,XLK,commodities,2,0.0438787500096374,0.0438787500096374,-0.1762537611181811,0.2640112611374561
2026-09-09,60,XLK,fx,2,-0.0803747714218654,-0.0803747714218654,-0.17117414940119,0.0104246065574591
2026-09-09,60,XLK,volatility,1,-0.5808367295505896,-0.5808367295505896,-0.5808367295505896,-0.5808367295505896
2026-09-09,60,XLF,equity,3,0.2122218603154046,0.2510484260224479,0.0268366748889666,0.3587804800347993
2026-09-09,60,XLF,rates,2,0.2707673114874793,0.2707673114874793,0.2438638259743461,0.2976707970006126
2026-09-09,60,XLF,credit,2,0.3662671068565908,0.3662671068565908,0.3361513095795075,0.3963829041336741
2026-09-09,60,XLF,commodities,2,-0.1747713947264295,-0.1747713947264295,-0.5000468443776693,0.1505040549248103
2026-09-09,60,XLF,fx,2,-0.0524245035744314,-0.0524245035744314,-0.0886081486264673,-0.0162408585223955
2026-09-09,60,XLF,volatility,1,-0.2764338041785579,-0.2764338041785579,-0.2764338041785579,-0.2764338041785579
2026-09-09,60,XLV,equity,3,-0.1918228855418915,-0.1581012834306318,-0.4139207886956138,-0.003446584499429
2026-09-09,60,XLV,rates,2,0.2871367442145018,0.2871367442145018,0.2834740442735747,0.2907994441554291
2026-09-09,60,XLV,credit,2,0.1363882141957023,0.1363882141957023,0.0526581716609731,0.2201182567304316
2026-09-09,60,XLV,commodities,2,0.0209255591271803,0.0209255591271803,-0.1136216940651207,0.1554728123194815
2026-09-09,60,XLV,fx,2,-0.1351264685210522,-0.1351264685210522,-0.1449776327994729,-0.1252753042426314
2026-09-09,60,XLV,volatility,1,0.0735336497153137,0.0735336497153137,0.0735336497153137,0.0735336497153137
2026-09-09,60,XLE,equity,3,-0.3856988103420569,-0.357359374578159,-0.4768022303656883,-0.3229348260823234
2026-09-09,60,XLE,rates,2,-0.5673483656358937,-0.5673483656358937,-0.5742972180543903,-0.5603995132173973
2026-09-09,60,XLE,credit,2,-0.5219040858473338,-0.5219040858473338,-0.5803814619523313,-0.4634267097423364
2026-09-09,60,XLE,commodities,2,0.2913363392077444,0.2913363392077444,-0.1700503069065234,0.7527229853220121
2026-09-09,60,XLE,fx,2,0.0416310424439224,0.0416310424439224,0.0346561660710645,0.0486059188167802
2026-09-09,60,XLE,volatility,1,0.3478373047210949,0.3478373047210949,0.3478373047210949,0.3478373047210949
2026-09-09,60,XLY,equity,3,0.4843354065535805,0.4199160797208381,0.3990447821805574,0.6340453577593461
2026-09-09,60,XLY,rates,2,0.3588053037696642,0.3588053037696642,0.3084789942679506,0.4091316132713778
2026-09-09,60,XLY,credit,2,0.5341729086214648,0.5341729086214648,0.4311677120072489,0.6371781052356806
2026-09-09,60,XLY,commodities,2,-0.1461974981357532,-0.1461974981357532,-0.4965236516507955,0.2041286553792891
2026-09-09,60,XLY,fx,2,-0.1380570663215406,-0.1380570663215406,-0.293300321619889,0.0171861889768077
2026-09-09,60,XLY,volatility,1,-0.6115573885637596,-0.6115573885637596,-0.6115573885637596,-0.6115573885637596
2026-09-09,60,XLP,equity,3,-0.2595781326655045,-0.1629020530056557,-0.4601040267941003,-0.1557283181967575
2026-09-09,60,XLP,rates,2,0.2755738560202036,0.2755738560202036,0.259392548925898,0.2917551631145092
2026-09-09,60,XLP,credit,2,0.1776441759093807,0.1776441759093807,0.1172790342393363,0.2380093175794251
2026-09-09,60,XLP,commodities,2,-0.1868998826792234,-0.1868998826792234,-0.2673804805469376,-0.1064192848115093
2026-09-09,60,XLP,fx,2,-0.1115720627964052,-0.1115720627964052,-0.247875705627461,0.0247315800346506
2026-09-09,60,XLP,volatility,1,0.1516751384195178,0.1516751384195178,0.1516751384195178,0.1516751384195178
2026-09-09,60,XLI,equity,3,0.613494224078023,0.610931798989277,0.5984555322761461,0.6310953409686461
2026-09-09,60,XLI,rates,2,0.2797642054114352,0.2797642054114352,0.2708427684169527,0.2886856424059177
2026-09-09,60,XLI,credit,2,0.3488300865974638,0.3488300865974638,0.3219993895251484,0.3756607836697793
2026-09-09,60,XLI,commodities,2,-0.1076319527742122,-0.1076319527742122,-0.3088818245908898,0.0936179190424652
2026-09-09,60,XLI,fx,2,-0.0213998349469042,-0.0213998349469042,-0.0386211876508242,-0.0041784822429843
2026-09-09,60,XLI,volatility,1,-0.421146502663377,-0.421146502663377,-0.421146502663377,-0.421146502663377
2026-09-09,60,XLB,equity,3,0.2676708399068586,0.2892574752232759,0.10300241182242,0.4107526326748797
2026-09-09,60,XLB,rates,2,0.3297250358368644,0.3297250358368644,0.3143295182281684,0.3451205534455605
2026-09-09,60,XLB,credit,2,0.3239451222840223,0.3239451222840223,0.3161589757456158,0.3317312688224288
2026-09-09,60,XLB,commodities,2,0.0380842738056359,0.0380842738056359,-0.3774645853659668,0.4536331329772387
2026-09-09,60,XLB,fx,2,-0.1753944695328205,-0.1753944695328205,-0.2101259347305907,-0.1406630043350503
2026-09-09,60,XLB,volatility,1,-0.2875131329224357,-0.2875131329224357,-0.2875131329224357,-0.2875131329224357
2026-09-09,60,XLRE,equity,3,-0.1259689374606878,-0.0691694735764715,-0.3227539108130486,0.0140165720074568
2026-09-09,60,XLRE,rates,2,0.2863875730423498,0.2863875730423498,0.2087570239464953,0.3640181221382042
2026-09-09,60,XLRE,credit,2,0.2244087655576693,0.2244087655576693,0.2103959088457397,0.2384216222695989
2026-09-09,60,XLRE,commodities,2,-0.0512052841118226,-0.0512052841118226,-0.1893901751764791,0.0869796069528338
2026-09-09,60,XLRE,fx,2,-0.1333649320501494,-0.1333649320501494,-0.1802907908937227,-0.086439073206576
2026-09-09,60,XLRE,volatility,1,0.0913878915281233,0.0913878915281233,0.0913878915281233,0.0913878915281233
2026-09-09,60,XLU,equity,3,-0.0682434922644483,-0.0686343843184189,-0.1626329825510817,0.0265368900761556
2026-09-09,60,XLU,rates,2,0.2636076922833525,0.2636076922833525,0.2498206830585977,0.2773947015081074
2026-09-09,60,XLU,credit,2,0.1225524715177237,0.1225524715177237,0.0610409644809893,0.1840639785544581
2026-09-09,60,XLU,commodities,2,-0.0207563526199326,-0.0207563526199326,-0.078467985249463,0.0369552800095977
2026-09-09,60,XLU,fx,2,-0.1383805803562376,-0.1383805803562376,-0.3189510585893368,0.0421898978768615
2026-09-09,60,XLU,volatility,1,-0.0073846581611302,-0.0073846581611302,-0.0073846581611302,-0.0073846581611302
2026-09-09,60,XLC,equity,3,0.2177875304222714,0.1802824459819067,0.0894057937559324,0.3836743515289749
2026-09-09,60,XLC,rates,2,0.2254332788077226,0.2254332788077226,0.1679703085001725,0.2828962491152727
2026-09-09,60,XLC,credit,2,0.3732552305887908,0.3732552305887908,0.2928119772927186,0.453698483884863
2026-09-09,60,XLC,commodities,2,-0.1876899512995131,-0.1876899512995131,-0.3963181394321982,0.0209382368331719
2026-09-09,60,XLC,fx,2,-0.0639663134141933,-0.0639663134141933,-0.0715456190874175,-0.0563870077409692
2026-09-09,60,XLC,volatility,1,-0.2251179913530011,-0.2251179913530011,-0.2251179913530011,-0.2251179913530011
2026-09-10,20,XLK,equity,3,0.6938193938656658,0.6286254028500234,0.5268277982586894,0.9260049804882845
2026-09-10,20,XLK,rates,2,0.05531266010059149,0.05531266010059149,-0.04255698733586208,0.15318230753704506
2026-09-10,20,XLK,credit,2,0.2578010282793794,0.2578010282793794,0.17423406731422744,0.3413679892445314
2026-09-10,20,XLK,commodities,2,0.10528764031132883,0.10528764031132883,-0.10364339830840227,0.3142186789310599
2026-09-10,20,XLK,fx,2,-0.22684265253702574,-0.22684265253702574,-0.255798318053743,-0.1978869870203085
2026-09-10,20,XLK,volatility,1,-0.4733673651191729,-0.4733673651191729,-0.4733673651191729,-0.4733673651191729
2026-09-10,20,XLF,equity,3,0.31869349388896434,0.2865831891622243,0.13716902501643008,0.5323282674882386
2026-09-10,20,XLF,rates,2,0.3092984837284326,0.3092984837284326,0.30000546436425884,0.31859150309260637
2026-09-10,20,XLF,credit,2,0.3797022687215549,0.3797022687215549,0.35236934751894744,0.4070351899241624
2026-09-10,20,XLF,commodities,2,-0.17400660727077488,-0.17400660727077488,-0.5385611979194562,0.19054798337790643
2026-09-10,20,XLF,fx,2,-0.20742481645143335,-0.20742481645143335,-0.33323583635096216,-0.08161379655190457
2026-09-10,20,XLF,volatility,1,-0.45600044349916863,-0.45600044349916863,-0.45600044349916863,-0.45600044349916863
2026-09-10,20,XLV,equity,3,0.11299837810807745,0.2320869142676298,-0.15568782325557695,0.26259604331217945
2026-09-10,20,XLV,rates,2,0.6086478542023721,0.6086478542023721,0.557892000270773,0.6594037081339711
2026-09-10,20,XLV,credit,2,0.4795762241053331,0.4795762241053331,0.4011922468446196,0.5579602013660466
2026-09-10,20,XLV,commodities,2,0.07894740783812068,0.07894740783812068,-0.24904223836872524,0.4069370540449666
2026-09-10,20,XLV,fx,2,-0.40049828966029277,-0.40049828966029277,-0.5310349152518195,-0.2699616640687661
2026-09-10,20,XLV,volatility,1,-0.34654096758816294,-0.34654096758816294,-0.34654096758816294,-0.34654096758816294
2026-09-10,20,XLE,equity,3,-0.4053295050224726,-0.4022682234790178,-0.4452322922672722,-0.36848799932112786
2026-09-10,20,XLE,rates,2,-0.3838729307524781,-0.3838729307524781,-0.4173981947449989,-0.3503476667599573
2026-09-10,20,XLE,credit,2,-0.36600806936762836,-0.36600806936762836,-0.37833559274691786,-0.35368054598833887
2026-09-10,20,XLE,commodities,2,0.11303596865200408,0.11303596865200408,-0.27273077154968134,0.4988027088536895
2026-09-10,20,XLE,fx,2,-0.03721772660819289,-0.03721772660819289,-0.08969875481738088,0.015263301600995094
2026-09-10,20,XLE,volatility,1,0.28631113767351024,0.28631113767351024,0.28631113767351024,0.28631113767351024
2026-09-10,20,XLY,equity,3,0.3981852777625889,0.4107777227112009,0.1959531854096399,0.5878249251669257
2026-09-10,20,XLY,rates,2,0.4586861271924693,0.4586861271924693,0.4039256957084363,0.5134465586765024
2026-09-10,20,XLY,credit,2,0.5031661329580532,0.5031661329580532,0.4669168632539449,0.5394154026621616
2026-09-10,20,XLY,commodities,2,-0.015169143585657463,-0.015169143585657463,-0.4590132582141848,0.4286749710428699
2026-09-10,20,XLY,fx,2,-0.4181537053309642,-0.4181537053309642,-0.4466011193299362,-0.38970629133199214
2026-09-10,20,XLY,volatility,1,-0.6604427655474833,-0.6604427655474833,-0.6604427655474833,-0.6604427655474833
2026-09-10,20,XLP,equity,3,-0.13012675504874055,0.023154353500714982,-0.45685406121319183,0.04331944256625521
2026-09-10,20,XLP,rates,2,0.3169852616903597,0.3169852616903597,0.22023447411103075,0.41373604926968854
2026-09-10,20,XLP,credit,2,0.19345387227183508,0.19345387227183508,0.14662049566419424,0.24028724887947592
2026-09-10,20,XLP,commodities,2,-0.10695918029811365,-0.10695918029811365,-0.22721796807663955,0.013299607480412251
2026-09-10,20,XLP,fx,2,-0.13526194812208522,-0.13526194812208522,-0.23086319146373227,-0.03966070478043818
2026-09-10,20,XLP,volatility,1,-0.1531115099738756,-0.1531115099738756,-0.1531115099738756,-0.1531115099738756
2026-09-10,20,XLI,equity,3,0.6046778631800677,0.5661922662139858,0.5594527428501155,0.6883885804761019
2026-09-10,20,XLI,rates,2,0.07742352567550737,0.07742352567550737,0.030080304564736447,0.12476674678627828
2026-09-10,20,XLI,credit,2,0.22133748216623889,0.22133748216623889,0.12293719299226506,0.3197377713402127
2026-09-10,20,XLI,commodities,2,-0.03472257139936935,-0.03472257139936935,-0.3032309336597129,0.23378579086097417
2026-09-10,20,XLI,fx,2,-0.08820077535507019,-0.08820077535507019,-0.16631802977263904,-0.01008352093750134
2026-09-10,20,XLI,volatility,1,-0.5425667242891131,-0.5425667242891131,-0.5425667242891131,-0.5425667242891131
2026-09-10,20,XLB,equity,3,0.4563452139111781,0.44242425606973484,0.2438421822058612,0.6827692034579382
2026-09-10,20,XLB,rates,2,0.37756176056433366,0.37756176056433366,0.37194170338662513,0.38318181774204224
2026-09-10,20,XLB,credit,2,0.4623180748898551,0.4623180748898551,0.41307282373516774,0.5115633260445425
2026-09-10,20,XLB,commodities,2,0.0384718809329862,0.0384718809329862,-0.48851420145908997,0.5654579633250624
2026-09-10,20,XLB,fx,2,-0.18341157206003633,-0.18341157206003633,-0.33508274504563096,-0.03174039907444168
2026-09-10,20,XLB,volatility,1,-0.6982350017001107,-0.6982350017001107,-0.6982350017001107,-0.6982350017001107
2026-09-10,20,XLRE,equity,3,0.22528880584367725,0.25600131899450995,0.07108689729647176,0.34877820124005
2026-09-10,20,XLRE,rates,2,0.47393446065176437,0.47393446065176437,0.44961498103405967,0.498253940269469
2026-09-10,20,XLRE,credit,2,0.44209330627686755,0.44209330627686755,0.4126994940471781,0.471487118506557
2026-09-10,20,XLRE,commodities,2,0.021865859726081294,0.021865859726081294,-0.3782551351540492,0.42198685460621177
2026-09-10,20,XLRE,fx,2,-0.2067054353503771,-0.2067054353503771,-0.49782265551048555,0.08441178480973134
2026-09-10,20,XLRE,volatility,1,-0.32608421673583504,-0.32608421673583504,-0.32608421673583504,-0.32608421673583504
2026-09-10,20,XLU,equity,3,0.0820947330722928,0.09215564504754857,-0.032368615744487135,0.18649716991381698
2026-09-10,20,XLU,rates,2,0.38374663861194247,0.38374663861194247,0.3729812213968753,0.39451205582700966
2026-09-10,20,XLU,credit,2,0.23761713541574697,0.23761713541574697,0.1832195471638108,0.2920147236676831
2026-09-10,20,XLU,commodities,2,-0.10773369103238169,-0.10773369103238169,-0.21885069785100478,0.0033833157862414
2026-09-10,20,XLU,fx,2,-0.037930903950096385,-0.037930903950096385,-0.11805581216367715,0.04219400426348438
2026-09-10,20,XLU,volatility,1,-0.03182376930412395,-0.03182376930412395,-0.03182376930412395,-0.03182376930412395
2026-09-10,20,XLC,equity,3,0.2111714026999745,0.25785122251843107,-0.023591611880150104,0.39925459746164255
2026-09-10,20,XLC,rates,2,0.2975828695980909,0.2975828695980909,0.2219477716894317,0.37321796750675007
2026-09-10,20,XLC,credit,2,0.2577598772656636,0.2577598772656636,0.24125325916267792,0.2742664953686492
2026-09-10,20,XLC,commodities,2,-0.1547257337785266,-0.1547257337785266,-0.4536340454496999,0.14418257789264666
2026-09-10,20,XLC,fx,2,-0.1472917048357132,-0.1472917048357132,-0.22500996689968922,-0.06957344277173716
2026-09-10,20,XLC,volatility,1,-0.46008770175193187,-0.46008770175193187,-0.46008770175193187,-0.46008770175193187
2026-09-10,60,XLK,equity,3,0.7989463971914171,0.7890550925827552,0.651589212431041,0.9561948865604555
2026-09-10,60,XLK,rates,2,0.14817480054262516,0.14817480054262516,0.12842627067610884,0.1679233304091415
2026-09-10,60,XLK,credit,2,0.36468768814493796,0.36468768814493796,0.2515651802164628,0.47781019607341313
2026-09-10,60,XLK,commodities,2,0.04674731868021818,0.04674731868021818,-0.1969696860512152,0.29046432341165157
2026-09-10,60,XLK,fx,2,-0.08572239876412349,-0.08572239876412349,-0.2821532966265258,0.11070849909827878
2026-09-10,60,XLK,volatility,1,-0.5737524624901944,-0.5737524624901944,-0.5737524624901944,-0.5737524624901944
2026-09-10,60,XLF,equity,3,0.2685125939150071,0.3347975406049803,0.07167391652364698,0.39906632461639396
2026-09-10,60,XLF,rates,2,0.3163108449626356,0.3163108449626356,0.29665235645110105,0.3359693334741702
2026-09-10,60,XLF,credit,2,0.41289868392138535,0.41289868392138535,0.36525769331580943,0.46053967452696126
2026-09-10,60,XLF,commodities,2,-0.19883707691277552,-0.19883707691277552,-0.5269128320361989,0.12923867821064783
2026-09-10,60,XLF,fx,2,-0.05142667459564039,-0.05142667459564039,-0.09007275473005154,-0.012780594461229238
2026-09-10,60,XLF,volatility,1,-0.329376224999455,-0.329376224999455,-0.329376224999455,-0.329376224999455
2026-09-10,60,XLV,equity,3,-0.18021882250559731,-0.17280764054592662,-0.41092160876858763,0.04307278179772229
2026-09-10,60,XLV,rates,2,0.3213251990947811,0.3213251990947811,0.29922210597514454,0.34342829221441756
2026-09-10,60,XLV,credit,2,0.1585510578387108,0.1585510578387108,0.07399345965722592,0.24310865602019566
2026-09-10,60,XLV,commodities,2,-0.012527270894606965,-0.012527270894606965,-0.15034838693637434,0.1252938451471604
2026-09-10,60,XLV,fx,2,-0.1308695525162728,-0.1308695525162728,-0.20903630559230568,-0.05270279944023992
2026-09-10,60,XLV,volatility,1,0.07391434969049228,0.07391434969049228,0.07391434969049228,0.07391434969049228
2026-09-10,60,XLE,equity,3,-0.3746231544644689,-0.37485963839641834,-0.45176622674512507,-0.2972435982518635
2026-09-10,60,XLE,rates,2,-0.5315556088009903,-0.5315556088009903,-0.5378347108167227,-0.525276506785258
2026-09-10,60,XLE,credit,2,-0.4889587831648299,-0.4889587831648299,-0.5323787766825491,-0.44553878964711063
2026-09-10,60,XLE,commodities,2,0.2666708251480496,0.2666708251480496,-0.19769887933163666,0.7310405296277358
2026-09-10,60,XLE,fx,2,0.056172560822556214,0.056172560822556214,-0.029092674651762213,0.14143779629687464
2026-09-10,60,XLE,volatility,1,0.35236358366529447,0.35236358366529447,0.35236358366529447,0.35236358366529447
2026-09-10,60,XLY,equity,3,0.4580922823336034,0.40050062926057123,0.3687642520727446,0.6050119656674943
2026-09-10,60,XLY,rates,2,0.34424524199446926,0.34424524199446926,0.33083202485740953,0.35765845913152894
2026-09-10,60,XLY,credit,2,0.4885274820283312,0.4885274820283312,0.39885502917746435,0.578199934879198
2026-09-10,60,XLY,commodities,2,-0.18865749951988803,-0.18865749951988803,-0.5404348336927147,0.1631198346529387
2026-09-10,60,XLY,fx,2,-0.1072698456974633,-0.1072698456974633,-0.32072263236592885,0.10618294097100225
2026-09-10,60,XLY,volatility,1,-0.5751904171007006,-0.5751904171007006,-0.5751904171007006,-0.5751904171007006
2026-09-10,60,XLP,equity,3,-0.2868477995306212,-0.21778184040415455,-0.49788394653451207,-0.14487761165319687
2026-09-10,60,XLP,rates,2,0.278457280356873,0.278457280356873,0.2566816540692395,0.3002329066445066
2026-09-10,60,XLP,credit,2,0.14587411088160412,0.14587411088160412,0.07409512185878499,0.21765309990442328
2026-09-10,60,XLP,commodities,2,-0.24222697509077468,-0.24222697509077468,-0.30208592912933663,-0.1823680210522127
2026-09-10,60,XLP,fx,2,-0.07802717570456552,-0.07802717570456552,-0.2903265550277431,0.13427220361861208
2026-09-10,60,XLP,volatility,1,0.20774466574269781,0.20774466574269781,0.20774466574269781,0.20774466574269781
