date,nav,shares_outstanding,shares_change,total_net_assets,estimated_flow_eur,flow_pct_assets,flow_zscore,flow_5d,flow_20d
2024-09-18,8.006767,1452862426.0,-10000000.0,11632730203.14,-80067670.0,-0.006882964583704305,-4.820840662402788,-28049068.488445185,-7796354.3018070515
2024-09-19,8.079709,1452712426.0,-150000.0,11737493959.53,-1211956.3499999999,-0.00010325512023083756,0.12587903694639627,-40686526.887069784,-7856952.119307051
2024-09-20,7.98386,1452712426.0,0.0,11598252377.24,0.0,0.0,0.20121570934245478,-40539699.92464478,-7856952.119307051
2024-09-23,8.012439,1452697558.0,-14868.0,11639651223.1,-119128.943052,-1.0234751949919017e-05,0.1938128930919076,-40464356.05861039,-7862908.566459651
2024-09-24,8.034711,1452697558.0,0.0,11672005468.68,0.0,0.0,0.20128043281099098,-16279751.05861039,-7862908.566459651
2024-09-25,8.02107,1452697558.0,0.0,11652189129.5,0.0,0.0,0.20128043281099098,-266217.058610391,-7862908.566459651
2024-09-26,8.042105,1452697558.0,0.0,11682746576.55,0.0,0.0,0.20128043281099098,-23825.78861039106,-7862908.566459651
2024-09-27,8.076907,1445697558.0,-7000000.0,11676764715.37,-56538349.0,-0.004841953261726613,-3.159854206955277,-11331495.588610392,-10689826.016459653
2024-09-30,7.995539,1443002039.0,-2695519.0,11537578702.81,-21552127.289741,-0.0018679939565215652,-1.0677990784039577,-15618095.25794819,-11319680.965703001
2024-10-01,8.034108,1440987360.0,-2014679.0,11577048366.81,-16186148.671332,-0.001398123956857236,-0.7690987471765856,-18855324.99221459,-12055080.299909603
2024-10-02,8.048016,1440817447.0,-169913.0,11595722480.19,-1367462.542608,-0.00011792818816974599,0.1390499514178308,-19128817.500736192,-12114384.912095502
2024-10-03,8.042101,1440817447.0,0.0,11587198825.57,0.0,0.0,0.22265097257605587,-19128817.500736192,-11914204.901613101
2024-10-04,8.040284,1440567447.0,-250000.0,11582571468.57,-2010071.0,-0.00017354272369088746,0.10051122517011715,-8223161.90073619,-11985478.952499501
2024-10-07,8.062538,1440567447.0,0.0,11614629826.1,0.0,0.0,0.22355473772739573,-3912736.442787991,-11974689.508003952
2024-10-08,7.9528,1440373792.0,-193655.0,11455004779.46,-1540099.484,-0.00013444773822893173,0.1290425550684438,-983526.605321591,-12051694.482203951
2024-10-09,8.004389,1440373792.0,0.0,11529311483.04,0.0,0.0,0.2243807994212742,-710034.096799991,-12038534.286147952
2024-10-10,8.001244,1440373792.0,0.0,11524782639.37,0.0,0.0,0.2243807994212742,-710034.0967999911,-15137301.068304101
2024-10-11,8.016655,1440321628.0,-52164.0,11546561091.83,-418180.79142,-3.621691238579184e-05,0.1989221233682001,-391656.055083991,-15121503.367268851
2024-10-14,8.054465,1440321628.0,0.0,11601019955.46,0.0,0.0,0.22460507358037976,-391656.055083991,-15096710.953607652
2024-10-15,8.012384,1440321628.0,0.0,11540410652.9,0.0,0.0,0.22460507358037976,-83636.15828399107,-9050559.703607652
2024-10-16,8.09006,1440321628.0,0.0,11652288824.63,0.0,0.0,0.22460507358037976,-83636.15828399107,-5047176.203607653
2024-10-17,8.145386,1440214348.0,-107280.0,11731101174.39,-873837.01008,-7.448891600966338e-05,0.1708709296064888,-258403.56029999108,-5030270.236611653
2024-10-18,8.119117,1440214348.0,0.0,11693268406.83,0.0,0.0,0.22308514937877705,-174767.40201599107,-5030270.236611653
2024-10-21,8.080283,1430160326.0,-10054022.0,11556100626.67,-81239343.048226,-0.007029996161571664,-4.329461471005465,-16422636.01166119,-9086280.941870352
2024-10-22,8.068895,1430274890.0,114564.0,11540737846.32,924404.88678,8.00992881988707e-05,0.2942786962796694,-16237755.03430519,-9040060.697531354
2024-10-23,8.022466,1430352677.0,77787.0,11474956141.8,624043.562742,5.438308914042703e-05,0.27723946344837297,-16112946.32175679,-9008858.519394252
2024-10-24,8.034309,1430352677.0,0.0,11491894771.0,0.0,0.0,0.23199303560424542,-15938178.91974079,-9008858.519394252
2024-10-25,8.014316,1430411995.0,59318.0,11463774394.54,475393.19648800005,4.146916889034572e-05,0.2587757050717074,-15843100.280443192,-6158171.409569853
2024-10-28,8.050029,1430411995.0,0.0,11514857561.34,0.0,0.0,0.23162681506955898,404768.32920200896,-5080565.045082803
2024-10-29,7.985722,1430411995.0,0.0,11422872405.33,0.0,0.0,0.2306525714188906,219887.35184600894,-4271257.611516203
2024-10-30,7.927421,1430411995.0,0.0,11339478373.7,0.0,0.0,0.23018836295221984,95078.63929760896,-4202884.484385802
2024-10-31,7.87952,1430411995.0,0.0,11270960434.98,0.0,0.0,0.22973737778704048,95078.63929760896,-4202884.484385802
2024-11-01,7.944724,1430411995.0,0.0,11364228526.21,0.0,0.0,0.2296787650216375,0.0,-4102380.9343858026
2024-11-04,7.951587,1430411995.0,0.0,11374044807.34,0.0,0.0,0.22908889531729898,0.0,-4102380.9343858026
2024-11-05,7.940044,1430628986.0,216991.0,11359257556.3,1722918.087604,0.00015167523749370804,0.3269192309901057,344583.61752080894,-3939230.0558056026
2024-11-06,7.934444,1430848986.0,220000.0,11352991700.38,1745577.68,0.00015375486268888694,0.3271570861766762,693699.1535208089,-3851951.1718056025
2024-11-07,7.922649,1430848986.0,0.0,11336114363.33,0.0,0.0,0.2267522663062092,693699.1535208089,-3851951.1718056025
2024-11-08,7.855968,1430848986.0,0.0,11240703311.02,0.0,0.0,0.2261269411100008,693699.1535208089,-3831042.1322346022
2024-11-11,7.907362,1430848986.0,0.0,11314240242.28,0.0,0.0,0.224985158349302,693699.1535208089,-3831042.1322346022
2024-11-12,7.810544,1430848986.0,0.0,11175708583.62,0.0,0.0,0.21936691424427215,349115.5360000089,-3831042.1322346022
2024-11-13,7.814996,1430738986.0,-110000.0,11181220064.02,-859649.5599999999,-7.688334144913778e-05,0.1696064362161659,-171929.91199999105,-3874024.6102346024
2024-11-14,7.864476,1430738986.0,0.0,11252012822.75,0.0,0.0,0.21980321743670136,-171929.91199999105,-3830332.7597306026
2024-11-15,7.857132,1431568986.0,830000.0,11248026682.13,6521419.56,0.0005797834361791416,0.5944166753022099,1132354.0000000088,-3504261.7817306025
2024-11-18,7.901546,1431439615.0,-129371.0,11310586551.9,-1022230.907566,-9.037824014478553e-05,0.1573797129182611,927907.818486809,506593.825302397
2024-11-19,7.891588,1431439615.0,0.0,11296331635.8,0.0,0.0,0.21595748385041197,927907.818486809,460373.58096339705
2024-11-20,7.877942,1431120835.0,-318780.0,11274286376.3,-2511330.35076,-0.00022274849750483005,0.07160941709195313,597571.660334809,303604.885288297
2024-11-21,7.945683,1431120835.0,0.0,11371231856.56,0.0,0.0,0.2168576545127401,597571.660334809,303604.885288297
2024-11-22,8.055631,1415120835.0,-16000000.0,11399691471.97,-128890096.0,-0.011306454768264557,-5.940677148938815,-26484731.45166519,-6164669.574536103
2024-11-25,8.084415,1414990835.0,-130000.0,11439373588.85,-1050973.95,-9.187338291183952e-05,0.18324251527133875,-26490480.06015199,-6217218.2720361035
2024-11-26,8.052149,1414990835.0,0.0,11393717546.71,0.0,0.0,0.23341243894593128,-26490480.06015199,-6217218.2720361035
2024-11-27,8.067861,1404990835.0,-10000000.0,11335270196.18,-80678610.0,-0.007117484506649766,-3.435808706191238,-42123935.989999995,-10251148.772036102
2024-11-28,8.078309,1404990835.0,0.0,11349949594.22,0.0,0.0,0.252215023145425,-42123935.989999995,-10251148.772036102
2024-11-29,8.084241,1404990835.0,0.0,11358284013.12,0.0,0.0,0.23601705502469222,-16345916.789999992,-10251148.772036102
2024-12-02,8.109074,1404990835.0,0.0,11393175020.44,0.0,0.0,0.2299509065179769,-16135721.99999999,-10251148.772036102
2024-12-03,8.15468,1399990835.0,-5000000.0,11416477848.36,-40773400.00000001,-0.0035714517683627955,-1.6331272999716755,-24290401.999999993,-12375964.676416304
2024-12-04,8.131537,1399990835.0,0.0,11384077052.29,0.0,0.0,0.2430230318123959,-8154679.999999993,-12463243.560416304
2024-12-05,8.145963,1399990835.0,0.0,11404274209.69,0.0,0.0,0.2430230318123959,-8154679.999999993,-12463243.560416304
2024-12-06,8.106151,1399990835.0,0.0,11348537092.82,0.0,0.0,0.24668414218380227,-8154679.999999993,-12463243.560416304
2024-12-09,8.148563,1399990835.0,0.0,11407912882.77,0.0,0.0,0.24668414218380227,-8154679.999999993,-12463243.560416304
2024-12-10,8.07856,1399990835.0,0.0,11309910108.57,0.0,0.0,0.24575682846994684,0.0,-12463243.560416304
2024-12-11,8.099243,1399990835.0,0.0,11338865877.93,0.0,0.0,0.24575682846994684,0.0,-12420261.082416303
2024-12-12,8.060041,1399990835.0,0.0,11283983358.17,0.0,0.0,0.24052041533729865,0.0,-12420261.082416303
2024-12-13,8.048971,1391990835.0,-8000000.0,11204094474.6,-64391768.0,-0.005747163962779675,-2.674313754857788,-12878353.59999999,-15965920.460416302
2024-12-16,8.011803,1391990835.0,0.0,11152356466.22,0.0,0.0,0.25271010260208754,-12878353.59999999,-15914808.915038
2024-12-17,7.947002,1393814499.0,1823664.0,11076646992.24,14492661.455328,0.0013083978811892416,0.9115914634072628,-9979821.30893439,-15190175.842271602
2024-12-18,7.950745,1393814499.0,0.0,11081864330.15,0.0,0.0,0.2459050585927987,-9979821.30893439,-15064609.324733604
2024-12-19,7.864511,1388598923.0,-5215576.0,10920651357.35,-41017954.823336,-0.003755998930936423,-1.6301276465141454,-18183412.27360159,-17115507.065900404
2024-12-20,7.844496,1388727183.0,128260.0,10893864269.77,1006135.0569600001,9.235795784164313e-05,0.30452071142471293,-5103831.66220959,-10620695.513052404
2024-12-23,7.861437,1388727183.0,0.0,10917391317.76,0.0,0.0,0.25808206901658115,-5103831.66220959,-10568146.815552404
2024-12-24,7.895292,1388727183.0,0.0,10964406547.17,0.0,0.0,0.25808206901658115,-8002363.953275191,-10568146.815552404
2024-12-27,7.907587,1388727183.0,0.0,10981480771.29,0.0,0.0,0.2580339240516174,-8002363.953275191,-6534216.315552403
2024-12-30,7.879708,1388727183.0,0.0,10942764204.77,0.0,0.0,0.2580339240516174,201227.01139200895,-6534216.315552403
2024-12-31,7.930084,1388727183.0,0.0,11012723246.1,0.0,0.0,0.2540396037982801,0.0,-6534216.315552403
2025-01-02,8.015621,1388727183.0,0.0,11131511122.88,0.0,0.0,0.2539024805366712,0.0,-6534216.315552403
2025-01-03,7.980629,1388572257.0,-154926.0,11081679653.99,-1236406.928454,-0.00011157215937105953,0.1982976704475753,-247281.38569079107,-4557366.6619751025
2025-01-06,8.005586,1388620695.0,48438.0,11116722165.88,387774.574668,3.4882096438298796e-05,0.27172392084444763,-169726.47075719107,-4537977.933241703
2025-01-07,8.001272,1388713255.0,92560.0,11111471999.22,740597.73632,6.665163142849015e-05,0.2873958902153235,-21606.923493191065,-4500948.046425702
2025-01-08,8.006839,1388930784.0,217529.0,11120944924.59,1741719.680831,0.00015661615920602292,0.3305357069656796,326737.0126730089,-4413862.062384153
2025-01-09,8.075178,1388948680.0,17896.0,11216007888.28,144513.385488,1.2884565250618903e-05,0.2581871979051284,355639.68977060897,-4406636.393109752
2025-01-10,8.006153,1388448680.0,-500000.0,11116132055.98,-4003076.4999999995,-0.00036011415480140116,0.0718388291617074,-197694.22453859093,-4606790.218109752
2025-01-13,7.982545,1388448680.0,0.0,11083354543.5,0.0,0.0,0.2525200504657717,-275249.13947219093,-4606790.218109752
2025-01-14,7.960492,1388448680.0,0.0,11052734698.12,0.0,0.0,0.2523155018092982,-423368.686736191,-4606790.218109752
2025-01-15,8.057122,1388568680.0,120000.0,11187866950.55,966854.64,8.641992653947938e-05,0.2953070184897233,-578341.6949023909,-1338859.0861097528
2025-01-16,8.14749,1388568680.0,0.0,11313348777.14,0.0,0.0,0.2518829284438658,-607244.3719999909,-1338859.0861097528
2025-01-17,8.257506,1388568680.0,0.0,11466114597.66,0.0,0.0,0.2515395634728513,193370.92800000904,-2063492.1588761527
2025-01-20,8.272276,1388453235.0,-115445.0,11485668496.47,-954992.90282,-8.314647972936944e-05,0.20984790063641798,2372.347436009045,-2111241.8040171526
2025-01-21,8.299194,1388453235.0,0.0,11523042262.08,0.0,0.0,0.25122809766950455,2372.347436009045,-60344.06285035275
2025-01-22,8.296091,1388194119.0,-259116.0,11516584459.84,-2149649.915556,-0.00018665689667384815,0.1579853423120442,-620928.563675191,-218133.31147615277
2025-01-23,8.315753,1388194119.0,0.0,11543879727.8,0.0,0.0,0.25166345668000595,-620928.563675191,-218133.31147615277
2025-01-24,8.254613,1388194119.0,0.0,11459004597.46,0.0,0.0,0.2516175333833627,-620928.563675191,-218133.31147615277
2025-01-27,8.255891,1388434128.0,240009.0,11462760549.77,1981488.143019,0.00017286308428197592,0.33754820427096965,-33632.35450739097,-119058.90432520276
2025-01-28,8.285192,1388235165.0,-198963.0,11501794358.97,-1648446.655896,-0.00014332082494679732,0.1793478528910885,-363321.68568659096,-201481.23712000277
2025-01-29,8.308388,1388263155.0,27990.0,11534228535.22,232551.78012,2.016188420490356e-05,0.2613880858673659,113118.65344860902,-189853.64811400278
2025-01-30,8.394825,1388263155.0,0.0,11654225836.18,0.0,0.0,0.24615058772484555,113118.65344860902,-189853.64811400278
2025-01-31,8.421097,1388263155.0,0.0,11690698764.21,0.0,0.0,0.24615058772484555,113118.65344860902,-128033.30169130275
2025-02-03,8.333133,1388263155.0,0.0,11568581335.16,0.0,0.0,0.24599985054009504,-283178.975155191,-147422.03042470277
2025-02-04,8.32075,1388028420.0,-234735.0,11549438094.43,-1953171.25125,-0.0001691139634050218,0.16174907406822014,-344123.894225991,-282110.4798032028
2025-02-05,8.371655,1388012492.0,-15928.0,11619961767.39,-133343.72084,-1.1475400996086995e-05,0.2409185939389525,-417302.99441799097,-375863.64988675277
2025-02-06,8.472706,1388012492.0,0.0,11760221939.32,0.0,0.0,0.24668593337084,-417302.99441799097,-383089.31916115276
2025-02-07,8.446636,1388012492.0,0.0,11724036670.33,0.0,0.0,0.24668593337084,-417302.99441799097,-182935.49416115278
2025-02-10,8.512013,1387996570.0,-15922.0,11814644635.06,-135528.270986,-1.1471210110189803e-05,0.24198641082455266,-444408.64861519093,-189711.90771045277
2025-02-11,8.521261,1387996570.0,0.0,11827481606.87,0.0,0.0,0.24775338197342467,-53774.398365190966,-189711.90771045277
2025-02-12,8.550375,1387996570.0,0.0,11867890799.6,0.0,0.0,0.24775338197342467,-27105.654197190965,-238054.6397104528
2025-02-13,8.515782,1387969556.0,-27014.0,11819645774.5,-230045.334948,-1.9462963555498893e-05,0.2380549757537273,-73114.72118679096,-249556.90645785275
2025-02-14,8.484257,1387865617.0,-103939.0,11775009040.65,-881845.188323,-7.489125360996926e-05,0.21051773943892246,-249483.75885139097,-293649.1658740028
2025-02-17,8.518853,1388115617.0,250000.0,11825152308.78,2129713.25,0.000180100280688877,0.33789265952071884,203564.54534580902,-139413.85823300277
2025-02-18,8.517598,1388115617.0,0.0,11823411003.45,0.0,0.0,0.24736187755787725,203564.54534580902,-139413.85823300277
2025-02-19,8.464857,1387990160.0,-125457.0,11749137612.25,-1061975.564649,-9.038753308513067e-05,0.2023228834454095,-8830.567583991005,-85030.14068765278
2025-02-20,8.435399,1388214005.0,223845.0,11710139029.6,1888221.889155,0.00016124675244094848,0.32491131825840214,414822.877236609,9380.953770097218
2025-02-21,8.431952,1388557157.0,343152.0,11708247439.58,2893441.192704,0.0002471284628750376,0.3663589740902215,1169880.153442009,154053.01340529724
2025-02-24,8.431538,1388557157.0,0.0,11707672231.97,0.0,0.0,0.24215767822224135,743937.503442009,54978.60625434721
2025-02-25,8.440921,1388557157.0,0.0,11720701614.6,0.0,0.0,0.24069324632251715,743937.503442009,137400.93904914721
2025-02-26,8.502078,1388445280.0,-111877.0,11804669666.4,-951186.9804059999,-8.057717897125009e-05,0.20036374557183595,766095.2202906089,78214.00102284721
2025-02-27,8.535886,1388445280.0,0.0,11851610455.78,0.0,0.0,0.2407494219401585,388450.842459609,78214.00102284721
2025-02-28,8.588104,1388445280.0,0.0,11924111955.04,0.0,0.0,0.2407494219401585,-190237.396081191,78214.00102284721
2025-03-03,8.648096,1388445280.0,0.0,12007408492.17,0.0,0.0,0.24065082465974358,-190237.396081191,78214.00102284721
2025-03-04,8.538418,1388445280.0,0.0,11855125719.41,0.0,0.0,0.27222018509048673,-190237.396081191,175872.5635853472
2025-03-05,8.535389,1388445280.0,0.0,11850920972.48,0.0,0.0,0.2719328450807688,0.0,182539.7496273472
2025-03-06,8.491881,1388414363.0,-30917.0,11790249063.13,-262543.484877,-2.226784892085237e-05,0.2602512224490187,-52508.69697539101,169412.57538349723
2025-03-07,8.488774,1388379641.0,-34722.0,11785640767.69,-294747.210828,-2.5009010255601978e-05,0.24236444429038703,-111458.139140991,154675.2148420972
2025-03-10,8.410859,1388379641.0,0.0,11677464821.86,0.0,0.0,0.23826841561004067,-111458.139140991,161451.62839139721
2025-03-11,8.308734,1388379641.0,0.0,11535676483.24,0.0,0.0,0.23770176970325976,-111458.139140991,161451.62839139721
2025-03-12,8.352577,1389637636.0,1257995.0,11607055797.22,10507500.103115,0.0009052683373531853,0.7990816514072289,1990041.8814820088,686826.6335471472
2025-03-13,8.312378,1390304636.0,667000.0,11556737262.04,5544356.126,0.0004797509885607028,0.5296398520451988,3151421.803657409,975546.7065945473
2025-03-14,8.399847,1390832057.0,527421.0,11682777004.47,4430255.7045869995,0.0003792125539066542,0.46446743810876384,4096422.386740409,1241151.7512400472
2025-03-17,8.446292,1391563025.0,730968.0,11753547643.57,6173969.170655999,0.0005252855867763114,0.5524256289967474,5331216.220871609,1443364.547272847
2025-03-18,8.470494,1391563025.0,0.0,11787226512.14,0.0,0.0,0.22450165186762142,5331216.220871609,1443364.5472728473
2025-03-19,8.472025,1391563025.0,0.0,11789356558.68,0.0,0.0,0.2062358417839085,3229716.200248609,1496463.3255052972
2025-03-20,8.468597,1391563025.0,0.0,11784586777.86,0.0,0.0,0.19698522869348714,2120844.9750486086,1402052.231047547
2025-03-21,8.41521,1391533553.0,-29472.0,11710047288.32,-248013.06912,-2.1179510467679894e-05,0.1761587658034481,1185191.2203072088,1244979.517956347
2025-03-24,8.406378,1391304510.0,-229043.0,11695831024.07,-1925422.036254,-0.00016462464550757314,0.08318632013644851,-434687.0210747911,1148708.416143647
2025-03-25,8.431449,1391679510.0,375000.0,11733874424.28,3161793.3750000005,0.00026945860000491786,0.3637038206509881,197671.65392520902,1306798.084893647
2025-03-26,8.456562,1391601095.0,-78415.0,11768160474.93,-663121.30923,-5.634876501239625e-05,0.15139154961774645,65047.39207920902,1321201.368452447
2025-03-27,8.445243,1391535300.0,-65795.0,11751853831.12,-555654.7631849999,-4.728230721467744e-05,0.1575443024166853,-46083.56055779096,1293418.6302931972
2025-03-28,8.438186,1391535300.0,0.0,11742033025.97,0.0,0.0,0.18751354933444567,3519.053266209038,1293418.6302931972
2025-03-31,8.364135,1391535300.0,0.0,11638989601.42,0.0,0.0,0.18751354933444567,388603.460517009,1293418.6302931972
2025-04-01,8.414791,1391535300.0,0.0,11709478965.06,0.0,0.0,0.18751354933444567,-243755.21448299108,1293418.6302931972
2025-04-02,8.388889,1391535300.0,0.0,11673435596.64,0.0,0.0,0.18731099628060136,-111130.95263699107,1293418.6302931972
2025-04-03,8.261252,1391535300.0,0.0,11495823116.8,0.0,0.0,0.18731099628060136,0.0,1306545.8045370472
2025-04-04,7.852897,1391535300.0,0.0,10927582711.25,0.0,0.0,0.18731099628060136,0.0,1321283.1650784472
2025-04-07,7.508837,1391436437.0,-98863.0,10448069602.89,-742346.152331,-7.105103435812319e-05,0.14155278807196614,-148469.23046619107,1284165.8574618972
2025-04-08,7.711956,1391692350.0,255913.0,10732670499.1,1973589.795828,0.00018388618154200275,0.30566549709231733,246248.72869940894,1382845.3472532972
2025-04-09,7.486866,1392563403.0,871053.0,10425936231.24,6521457.0898980005,0.0006255032589166696,0.5882871745929804,1550540.146679009,1183543.196592447
2025-04-10,7.726913,1392582162.0,18759.0,10760361824.07,144949.160967,1.3470658639262599e-05,0.16746846092861506,1579529.9788724089,913572.848340797
2025-04-11,7.776231,1392555054.0,-27108.0,10828830363.93,-210798.069948,-1.946637474811242e-05,0.14473560648636996,1537370.3648828089,681520.1596140473
2025-04-14,7.941827,1392466168.0,-88886.0,11058725676.43,-705917.234722,-6.383350626253039e-05,0.1140083513397081,1544656.148404609,337525.83934514725
2025-04-15,8.054025,1392466168.0,0.0,11214957864.8,0.0,0.0,0.15924463354057816,1149938.189239009,337525.83934514725
2025-04-16,8.079743,1394074661.0,1608493.0,11263764672.89,12996210.057299001,0.0011538069583945328,0.9666297186753942,2444888.782719209,987336.3422100972
2025-04-17,8.087345,1398623380.0,4548719.0,11311149174.76,36787059.861054994,0.0032522831493675833,2.3706192699697834,9773310.922736809,2826689.335262847
2025-04-22,8.138553,1397521820.0,-1101560.0,11373804916.22,-8965104.44268,-0.000788223862525988,-0.4085391101233515,8022449.648190407,2390834.7665848467
2025-04-23,8.211555,1399869352.0,2347532.0,11495103726.67,19276888.132260002,0.0016769651314703096,1.2706102786053588,12019010.721586807,3450950.275010547
2025-04-24,8.22173,1409669352.0,9800000.0,11589921002.14,80572954.00000001,0.006951984744772874,4.42018289336948,28133601.521586813,7321508.306260547
2025-04-25,8.229327,1409644140.0,-25212.0,11600422889.04,-207477.79232399998,-1.7885364551668504e-05,0.06576579090058507,25492863.951662205,7344290.482105848
2025-04-28,8.231613,1411514019.0,1869879.0,11619037001.76,15392120.284827,0.0013247328743763763,0.8946641618064002,21213876.036416613,8141679.234506448
2025-04-29,8.276712,1410977323.0,-536696.0,11678252885.65,-4442078.223552,-0.0003803718130654916,-0.16427470572476227,22118481.280242212,7919575.323328848
2025-04-30,8.306851,1410737658.0,-239665.0,11718787154.17,-1990861.444915,-0.00016988630467672364,-0.03153825008423409,17864931.36480721,7820032.2510830965
2025-05-01,8.311722,1410716616.0,-21042.0,11725484972.2,-174895.25432399998,-1.4915822649439221e-05,0.06504451869484701,1715361.513942406,7811287.488366897
2025-05-02,8.409067,1411916616.0,1200000.0,11872900893.35,10090880.4,0.0008499085851589894,0.5982948860886537,3775033.1524072057,8315831.508366898
2025-05-06,8.409959,1411985779.0,69163.0,11874742880.08,581657.994317,4.898278642249485e-05,0.10001978284510223,812940.694305206,8344914.408082748
2025-05-07,8.372635,1411806455.0,-179324.0,11820539624.59,-1501414.39874,-0.00012701741599145287,-0.008757547880973975,1401073.459267606,8269843.688145747
2025-05-08,8.354335,1411817121.0,10666.0,11794793885.12,89107.33711000001,7.554802396540007e-06,0.07448078275569499,1817067.215672606,8311416.362617796
2025-05-09,8.376845,1411817121.0,0.0,11826572565.71,0.0,0.0,0.06978328177588294,1852046.266537406,8212736.872826397
2025-05-12,8.425941,1411914524.0,97403.0,11896708242.57,820711.9312229999,6.898647209706681e-05,0.11540918278965183,-1987.4272179940715,7927699.614892647
2025-05-13,8.424057,1411921321.0,6797.0,11894105305.89,57258.315428999995,4.814007775821986e-06,0.07498298938065735,-106867.36299559409,7923315.072615747
2025-05-14,8.406251,1411875759.0,-45562.0,11868581506.52,-383005.60806199996,-3.22705462191582e-05,0.052075774422987955,116814.39514000594,7914704.695710048
2025-05-15,8.475318,1411897986.0,22227.0,11966284464.23,188380.893186,1.57426387237504e-05,0.08071392508154196,136669.10635520593,7959419.602105448
2025-05-16,8.525262,1411873822.0,-24164.0,12036594098.65,-206004.430968,-1.7114844056351877e-05,0.060358108564618734,95468.22016160595,7949119.380557048
2025-05-19,8.539021,1411854844.0,-18978.0,12055857502.57,-162053.540538,-1.3441892499430616e-05,0.005324128518842918,-101084.87419059404,7291206.200665198
2025-05-20,8.619427,1411527193.0,-327651.0,12166555357.71,-2824163.8759769998,-0.00023212518193880692,-0.17100989932176136,-677369.312471794,5310645.013813598
2025-05-21,8.624576,1411349608.0,-177585.0,12172291953.55,-1531595.3289599998,-0.0001258263714676443,-0.08398374060382406,-907087.2566513938,5682320.469499597
2025-05-22,8.581723,1411310544.0,-39064.0,12111475597.84,-335236.427272,-2.7679238963399897e-05,-0.061667950718814105,-1011810.720742994,4701714.241522998
2025-05-23,8.560673,1411204524.0,-106020.0,12080860178.13,-907602.55146,-7.512731196931112e-05,-0.10640533997168017,-1152130.344841394,627686.413949997
2025-05-27,8.619697,1409803138.0,-1401386.0,12152075195.43,-12079522.700042,-0.0009940296209313053,-0.9726154878874192,-3535624.1767421938,34084.168564097025
2025-05-28,8.568641,1409749174.0,-53964.0,12079634353.87,-462398.142924,-3.82791506247753e-05,-0.06272215837471169,-3063271.0301315943,-758641.7528234529
2025-05-29,8.569288,1409724501.0,-24673.0,12080334557.54,-211430.042824,-1.7502002267978156e-05,-0.0749559909523464,-2799237.972904394,-547109.3437870529
2025-05-30,8.624102,1409671464.0,-53037.0,12157150137.03,-457396.49777400005,-3.762366118855404e-05,-0.09481766476629823,-2823669.987004794,-470436.096430003
2025-06-02,8.626019,1409702439.0,30975.0,12160119411.96,267190.938525,2.1972723249921893e-05,-0.03523865609495491,-2588711.289007794,-448331.78678755293
2025-06-03,8.638501,1409215354.0,-487085.0,12173507652.74,-4207684.259585,-0.00034564271692374043,-0.40072876765724774,-1014343.600916394,-1163260.0197668031
2025-06-04,8.652446,1409278419.0,63065.0,12193705579.62,545666.5069899999,4.474985093145121e-05,-0.009876743004489963,-812730.6709335942,-1165059.594133153
2025-06-05,8.665239,1409250764.0,-27655.0,12211494916.23,-239637.184545,-1.9623902412349536e-05,-0.0742240075590855,-818372.099277794,-1101970.733423403
2025-06-06,8.69164,1409250764.0,0.0,12248700886.32,0.0,0.0,-0.05455818973380336,-726892.799722994,-1106426.100278903
2025-06-09,8.68608,1409250764.0,0.0,12240864203.55,0.0,0.0,-0.05455818973380336,-780330.987427994,-1106426.100278903
2025-06-10,8.706788,1409250764.0,0.0,12270047958.58,0.0,0.0,-0.12139728441764065,61205.86448900586,-1147461.696840053
2025-06-11,8.717725,1409650764.0,400000.0,12288947048.13,3487090.0,0.0002837582411530228,0.21238529757836916,649490.5630910059,-975970.112611503
2025-06-12,8.621756,1419752337.0,10101573.0,12240758081.01,87093297.622188,0.0071150248249168754,6.610256852710588,18116077.524437606,3397845.0489009977
2025-06-13,8.58846,1421752337.0,2000000.0,12210663063.15,17176920.0,0.0014067147632496257,1.1723873382395262,21551461.524437606,4247272.0042416975
2025-06-16,8.612368,1421713970.0,-38367.0,12244324190.62,-330430.723056,-2.6986440240542865e-05,-0.22374006670839436,21485375.379826404,4241050.689637298
2025-06-17,8.572478,1421522516.0,-191454.0,12185971152.15,-1641235.203012,-0.000134682347637302,-0.3298189005489893,21157128.339224007,4167091.606513598
2025-06-18,8.581719,1420983006.0,-539510.0,12194476854.6,-4629923.217689999,-0.00037967378780529644,-0.5717853687995506,19533725.695686005,4076803.6394279473
2025-06-19,8.536903,1420928411.0,-54595.0,12130327740.02,-466072.21928500006,-3.842206321823846e-05,-0.22943049033176757,2021851.7273914062,4130079.7949116975
2025-06-20,8.520227,1421003613.0,75202.0,12107273517.29,640738.110854,5.292175070952042e-05,-0.1383398264448212,-1285384.650437794,4178878.521817998
2025-06-23,8.503634,1421105814.0,102201.0,12084564419.0,869079.898434,7.191652659549615e-05,-0.11991423608852711,-1045482.5261397939,4267712.644312697
2025-06-24,8.504487,1421062638.0,-43176.0,12085409383.41,-367189.730712,-3.0382895528226974e-05,-0.22218812860600443,-790673.4316797939,4853329.292779198
2025-06-25,8.465375,1422662638.0,1600000.0,12043372286.6,13544600.0,0.0011246517734131937,0.9228973007422919,2844231.2118582064,5553679.199925398
2025-06-26,8.487009,1425262638.0,2600000.0,12096216928.82,22066223.400000002,0.001824225171377824,1.5889237427779488,7350690.335715207,6667561.872066597
