fecha,XLK_flow,XLF_flow,XLE_flow,XLI_flow,XLY_flow,XLP_flow,XLV_flow,XLU_flow,XLRE_flow,dispersion,breadth,XLY,XLV,XLF,XLI,XLRE,XLK,XLP,XLU,XLE
2026-04-14 03:20:31,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 03:30:21,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 03:50:18,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 03:55:57,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 03:59:21,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 04:09:45,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 04:13:39,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 05:03:34,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 05:13:35,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 05:29:17,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 05:57:19,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 06:18:48,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 06:36:38,0.1779167598297334,0.3732572106042761,-0.8818939350473781,0.2867273282659831,0.5831957390173611,-0.0725576155471676,0.3737511155205759,-0.1047458536814823,0.2146382957342293,0.4290540540436749,0.6666666666666666,,,,,,,,,
2026-04-14 00:00:00,,,,,,,,,,,,0.5831957390173611,0.3737511155205759,0.3732572106042761,0.2867273282659831,0.2146382957342293,0.1779167598297334,-0.0725576155471676,-0.1047458536814823,-0.8818939350473781
2026-04-14 00:00:00,,,,,,,,,,,,0.5831957390173611,0.3737511155205759,0.3732572106042761,0.2867273282659831,0.2146382957342293,0.1779167598297334,-0.0725576155471676,-0.1047458536814823,-0.8818939350473781
2026-04-14 00:00:00,,,,,,,,,,,,0.5831957390173611,0.3737511155205759,0.3732572106042761,0.2867273282659831,0.2146382957342293,0.1779167598297334,-0.0725576155471676,-0.1047458536814823,-0.8818939350473781
2026-04-14 00:00:00,,,,,,,,,,,,0.5831957390173611,0.3737511155205759,0.3732572106042761,0.2867273282659831,0.2146382957342293,0.1779167598297334,-0.0725576155471676,-0.1047458536814823,-0.8818939350473781
2026-04-14 00:00:00,,,,,,,,,,,,0.5831957390173611,0.3737511155205759,0.3732572106042761,0.2867273282659831,0.2146382957342293,0.1779167598297334,-0.0725576155471676,-0.1047458536814823,-0.8818939350473781
2026-04-14 00:00:00,,,,,,,,,,,,0.5831957390173611,0.3737511155205759,0.3732572106042761,0.2867273282659831,0.2146382957342293,0.1779167598297334,-0.0725576155471676,-0.1047458536814823,-0.8818939350473781
2026-04-14 00:00:00,,,,,,,,,,,,0.5831957390173611,0.3737511155205759,0.3732572106042761,0.2867273282659831,0.2146382957342293,0.1779167598297334,-0.0725576155471676,-0.1047458536814823,-0.8818939350473781
2026-04-14 00:00:00,,,,,,,,,,,,0.5831957390173611,0.3737511155205759,0.3732572106042761,0.2867273282659831,0.2146382957342293,0.1779167598297334,-0.0725576155471676,-0.1047458536814823,-0.8818939350473781
2026-04-14 00:00:00,,,,,,,,,,,,0.5831957390173611,0.3737511155205759,0.37325721060427614,0.2867273282659831,0.21463829573422935,0.1779167598297334,-0.0725576155471676,-0.10474585368148233,-0.8818939350473781
